sentence,ents_old,ents,entity
"Then 
he raised his wand once more and ropes flew out of it, 
ropes that twisted themselves around Barty Crouch, 
binding him tightly.",['Barty Crouch'],['Barty Crouch'],[]
"He turned to Professor 
McGonagall.",[],[],[]
"“Minerva, could I ask you to stand guard here while I 
take Harry upstairs?” 

“Of course,” said Professor McGonagall.","['Minerva', 'Harry', 'Professor McGonagall']","['Minerva', 'Harry', 'McGonagall']","['Minerva McGonagall', 'Harry Potter', 'Minerva McGonagall']"
"She looked 
slightly nauseous, as though she had just watched 
someone being sick.",[],[],[]
"However, when she drew out her 
wand and pointed it at Barty Crouch, her hand was 
quite steady.",['Barty Crouch'],['Barty Crouch'],[]
"“Severus” — Dumbledore turned to Snape — “please 
tell Madam Pomfrey to come down here; we need to 
get Alastor Moody into the hospital wing.","['Severus', 'Snape', 'Madam Pomfrey', 'Alastor Moody']","['Severus', 'Snape', 'Pomfrey', 'Alastor Moody']","['Severus Snape', 'Severus Snape', 'Poppy Pomfrey', 'Alastor Moody']"
"Then go 
down into the grounds, find Cornelius Fudge, and 
bring him up to this office.",['Cornelius Fudge'],['Cornelius Fudge'],['Cornelius Fudge']
"He will undoubtedly want 









to question Crouch himself.",['Crouch'],['Crouch'],[]
"Tell him I will be in the 
hospital wing in half an hour’s time if he needs me.” 

Snape nodded silently and swept out of the room.","['Tell', 'Snape']","['Tell', 'Snape']",['Severus Snape']
“Harry?” Dumbledore said gently.,"['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"Harry got up and swayed again; the pain in his leg, 
which he had not noticed all the time he had been 
listening to Crouch, now returned in full measure.","['Harry', 'Crouch']","['Harry', 'Crouch']",['Harry Potter']
"He 
also realized that he was shaking.",[],[],[]
"Dumbledore 
gripped his arm and helped him out into the dark 
corridor.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“I want you to come up to my office first, Harry,” he 
said quietly as they headed up the passageway.",['Harry'],['Harry'],['Harry Potter']
"“Sirius is waiting for us there.” 

Harry nodded.","['Sirius', 'Harry']","['Sirius', 'Harry']","['Sirius Black', 'Harry Potter']"
"A kind of numbness and a sense of 
complete unreality were upon him, but he did not 
care; he was even glad of it.",[],[],[]
"He didn’t want to have to 
think about anything that had happened since he had 
first touched the Triwizard Cup.",['Triwizard Cup'],['Triwizard Cup'],[]
"He didn’t want to 
have to examine the memories, fresh and sharp as 
photographs, which kept flashing across his mind.",[],[],[]
"Mad-Eye Moody, inside the trunk.",[],[],[]
"Wormtail, slumped 
on the ground, cradling his stump of an arm.",['Wormtail'],['Wormtail'],[]
"Voldemort, rising from the steaming cauldron.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"Cedric 
.",['Cedric'],['Cedric'],['Cedric Diggory']
.,[],[],[]
.,[],[],[]
dead .,[],[],[]
.,[],[],[]
.,[],[],[]
"Cedric, asking to be returned to his 
parents.",['Cedric'],['Cedric'],['Cedric Diggory']
"... 

“Professor,” Harry mumbled, “where are Mr. and Mrs. 
Diggory?” 

“They are with Professor Sprout,” said Dumbledore.","['Harry', 'Mr.', 'Professor Sprout', 'Dumbledore']","['Harry', 'Mr.', 'Sprout', 'Dumbledore']","['Harry Potter', 'Pomona Sprout', 'Albus Dumbledore']"
"His voice, which had been so calm throughout the 
interrogation of Barty Crouch, shook very slightly for 
the first time.",['Barty Crouch'],['Barty Crouch'],[]
"“She was Head of Cedric’s house, and 
knew him best.” 





They had reached the stone gargoyle.",['Cedric'],['Cedric'],['Cedric Diggory']
"Dumbledore 
gave the password, it sprang aside, and he and Harry 
went up the moving spiral staircase to the oak door.",['Harry'],['Harry'],['Harry Potter']
Dumbledore pushed it open.,[],[],[]
"Sirius was standing 
there.",['Sirius'],['Sirius'],['Sirius Black']
"His face was white and gaunt as it had been 
when he had escaped Azkaban.",['Azkaban'],['Azkaban'],[]
"In one swift moment, 
he had crossed the room.",[],[],[]
"“Harry, are you all right?",['Harry'],['Harry'],['Harry Potter']
"I knew it — I knew 
something like this — what happened?” 

His hands shook as he helped Harry into a chair in 
front of the desk.",['Harry'],['Harry'],['Harry Potter']
“What happened?” he asked more urgently.,[],[],[]
"Dumbledore began to tell Sirius everything Barty 
Crouch had said.","['Sirius', 'Barty Crouch']","['Sirius', 'Barty Crouch']",['Sirius Black']
Harry was only half listening.,['Harry'],['Harry'],['Harry Potter']
"So 
tired every bone in his body was aching, he wanted 
nothing more than to sit here, undisturbed, for hours 
and hours, until he fell asleep and didn’t have to 
think or feel anymore.",[],[],[]
There was a soft rush of wings.,[],[],[]
"Fawkes the phoenix 
had left his perch, flown across the office, and landed 
on Harry’s knee.",['Harry'],['Harry'],['Harry Potter']
"“ ’Lo, Fawkes,” said Harry quietly.","['Fawkes', 'Harry']","['Fawkes', 'Harry']","['Fawkes', 'Harry Potter']"
"He stroked the 
phoenix’s beautiful scarlet-and-gold plumage.",[],[],[]
"Fawkes 
blinked peacefully up at him.",['Fawkes'],['Fawkes'],['Fawkes']
"There was something 
comforting about his warm weight.",[],[],[]
Dumbledore stopped talking.,['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"He sat down opposite 
Harry, behind his desk.",['Harry'],['Harry'],['Harry Potter']
"He was looking at Harry, who 
avoided his eyes.",['Harry'],['Harry'],['Harry Potter']
"Dumbledore was going to question 
him.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
He was going to make Harry relive everything.,['Harry'],['Harry'],['Harry Potter']
"“I need to know what happened after you touched the 
Portkey in the maze, Harry,” said Dumbledore.","['Portkey', 'Harry', 'Dumbledore']","['Portkey', 'Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“We can leave that till morning, can’t we, 
Dumbledore?” said Sirius harshly.","['Dumbledore', 'Sirius']","['Dumbledore', 'Sirius']","['Albus Dumbledore', 'Sirius Black']"
"He had put a hand 
on Harry’s shoulder.",['Harry'],['Harry'],['Harry Potter']
“Let him have a sleep.,[],[],[]
"Let him 
rest.” 

Harry felt a rush of gratitude toward Sirius, but 
Dumbledore took no notice of Sirius’s words.","['Harry', 'Sirius', 'Dumbledore']","['Harry', 'Sirius', 'Dumbledore']","['Harry Potter', 'Sirius Black', 'Albus Dumbledore']"
"He 
leaned forward toward Harry.",['Harry'],['Harry'],['Harry Potter']
"Very unwillingly, Harry 
raised his head and looked into those blue eyes.",['Harry'],['Harry'],['Harry Potter']
"“If I thought I could help you,” Dumbledore said 
gently, “by putting you into an enchanted sleep and 
allowing you to postpone the moment when you 
would have to think about what has happened 
tonight, I would do it.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
But I know better.,[],[],[]
"Numbing the 
pain for a while will make it worse when you finally 
feel it.",[],[],[]
"You have shown bravery beyond anything I 
could have expected of you.",[],[],[]
"I ask you to demonstrate 
your courage one more time.",[],[],[]
"I ask you to tell us what 
happened.” 

The phoenix let out one soft, quavering note.",[],[],[]
"It 
shivered in the air, and Harry felt as though a drop of 
hot liquid had slipped down his throat into his 
stomach, warming him, and strengthening him.",['Harry'],['Harry'],['Harry Potter']
He took a deep breath and began to tell them.,[],[],[]
"As he 
spoke, visions of everything that had passed that 
night seemed to rise before his eyes; he saw the 
sparkling surface of the potion that had revived 
Voldemort; he saw the Death Eaters Apparating 
between the graves around them; he saw Cedric’s 
body, lying on the ground beside the cup.","['Voldemort', 'Death Eaters Apparating', 'Cedric']","['Voldemort', 'Death Eaters Apparating', 'Cedric']","['Lord Voldemort', 'Cedric Diggory']"
"Once or twice, Sirius made a noise as though about to 
say something, his hand still tight on Harry’s 
shoulder, but Dumbledore raised his hand to stop 
him, and Harry was glad of this, because it was easier 
to keep going now he had started.","['Sirius', 'Harry', 'Dumbledore']","['Sirius', 'Harry', 'Dumbledore']","['Sirius Black', 'Harry Potter', 'Albus Dumbledore']"
"It was even a relief; 




he felt almost as though something poisonous were 
being extracted from him.",[],[],[]
"It was costing him every bit 
of determination he had to keep talking, yet he sensed 
that once he had finished, he would feel better.",[],[],[]
"When Harry told of Wormtail piercing his arm with 
the dagger, however, Sirius let out a vehement 
exclamation and Dumbledore stood up so quickly that 
Harry started.","['Harry', 'Sirius', 'Dumbledore']","['Harry', 'Sirius', 'Dumbledore']","['Harry Potter', 'Sirius Black', 'Albus Dumbledore']"
"Dumbledore walked around the desk 
and told Harry to stretch out his arm.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"Harry showed 
them both the place where his robes were torn and 
the cut beneath them.",['Harry'],['Harry'],['Harry Potter']
"“He said my blood would make him stronger than if 
he’d used someone else’s,” Harry told Dumbledore.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“He said the protection my — my mother left in me — 
he’d have it too.",[],[],[]
"And he was right — he could touch 
me without hurting himself, he touched my face.” 

For a fleeting instant, Harry thought he saw a gleam 
of something like triumph in Dumbledore ’s eyes.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"But 
next second, Harry was sure he had imagined it, for 
when Dumbledore had returned to his seat behind 
the desk, he looked as old and weary as Harry had 
ever seen him.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“Very well,” he said, sitting down again.",[],[],[]
"“Voldemort 
has overcome that particular barrier.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"Harry, continue, 
please.” 

Harry went on; he explained how Voldemort had 
emerged from the cauldron, and told them all he 
could remember of Voldemort’s speech to the Death 
Eaters.","['Harry', 'Harry Voldemort', 'Voldemort', 'Death Eaters']","['Harry', 'Harry Voldemort', 'Voldemort', 'Death Eaters']","['Harry Potter', 'Lord Voldemort']"
"Then he told how Voldemort had untied him, 
returned his wand to him, and prepared to duel.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"But when he reached the part where the golden beam 
of light had connected his and Voldemort’s wands, he 
found his throat obstructed.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"He tried to keep talking, 





but the memories of what had come out of 
Voldemort’s wand were flooding into his mind.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"He 
could see Cedric emerging, see the old man, Bertha 
Jorkins ... his father ... his mother ...","['Cedric', 'Bertha Jorkins']","['Cedric', 'Bertha Jorkins']","['Cedric Diggory', 'Bertha Jorkins']"
He was glad when Sirius broke the silence.,['Sirius'],['Sirius'],['Sirius Black']
"“The wands connected?” he said, looking from Harry 
to Dumbledore.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“Why?” 

Harry looked up at Dumbledore again, on whose face 
there was an arrested look.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“Priori Incantatem,” he muttered.",['Priori Incantatem'],['Priori Incantatem'],[]
"His eyes gazed into Harry’s and it was almost as 
though an invisible beam of understanding shot 
between them.",['Harry'],['Harry'],['Harry Potter']
“The Reverse Spell effect?” said Sirius sharply.,"['Reverse Spell', 'Sirius']","['Reverse Spell', 'Sirius']",['Sirius Black']
"“Exactly,” said Dumbledore.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“Harry’s wand and 
Voldemort’s wand share cores.","['Harry', 'Voldemort']","['Harry', 'Voldemort']","['Harry Potter', 'Lord Voldemort']"
"Each of them contains 
a feather from the tail of the same phoenix.",[],[],[]
"This 
phoenix, in fact,” he added, and he pointed at the 
scarlet-and-gold bird, perching peacefully on Harry’s 
knee.",['Harry'],['Harry'],['Harry Potter']
"“My wand’s feather came from Fawkes?” Harry said, 
amazed.","['Fawkes', 'Harry']","['Fawkes', 'Harry']","['Fawkes', 'Harry Potter']"
"“Yes,” said Dumbledore.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
“Mr.,[],[],[]
"Ollivander wrote to tell 
me you had bought the second wand, the moment 
you left his shop four years ago.” 

“So what happens when a wand meets its brother?” 
said Sirius.","['Ollivander', 'Sirius']","['Ollivander', 'Sirius']","['Garrick Ollivander', 'Sirius Black']"
"“They will not work properly against each other,” said 
Dumbledore.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“If, however, the owners of the wands 
force the wands to do battle ... a very rare effect will 
take place.",[],[],[]
"One of the wands will force the other to 
regurgitate spells it has performed — in reverse.",[],[],[]
"The 
most recent first ... and then those which preceded it.",[],[],[]
"He looked interrogatively at Harry, and Harry nodded.",['Harry'],['Harry'],['Harry Potter']
"“Which means,” said Dumbledore slowly, his eyes 
upon Harry’s face, “that some form of Cedric must 
have reappeared.” 

Harry nodded again.","['Which', 'Dumbledore', 'Harry', 'Cedric']","['Which', 'Dumbledore', 'Harry', 'Cedric']","['Albus Dumbledore', 'Harry Potter', 'Cedric Diggory']"
“Diggory came back to life?” said Sirius sharply.,"['Diggory', 'Sirius']","['Diggory', 'Sirius']","['Cedric Diggory', 'Sirius Black']"
"“No spell can reawaken the dead,” said Dumbledore 
heavily.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“All that would have happened is a kind of 
reverse echo.",[],[],[]
"A shadow of the living Cedric would 
have emerged from the wand .",['Cedric'],['Cedric'],['Cedric Diggory']
.,[],[],[]
.,[],[],[]
"am I correct, Harry?” 

“He spoke to me,” Harry said.",['Harry'],['Harry'],['Harry Potter']
"He was suddenly 
shaking again.",[],[],[]
"“The ... the ghost Cedric, or whatever 
he was, spoke.” 

“An echo,” said Dumbledore, “which retained Cedric’s 
appearance and character.","['Cedric', 'Dumbledore']","['Cedric', 'Dumbledore']","['Cedric Diggory', 'Albus Dumbledore']"
"I am guessing other such 
forms appeared ... less recent victims of Voldemort’s 
wand.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"...” 

“An old man,” Harry said, his throat still constricted.",['Harry'],['Harry'],['Harry Potter']
“Bertha Jorkins.,['Bertha Jorkins'],['Bertha Jorkins'],['Bertha Jorkins']
"And ...” 

“Your parents?” said Dumbledore quietly.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“Yes,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"Sirius’s grip on Harry’s shoulder was now so tight it 
was painful.","['Sirius', 'Harry']","['Sirius', 'Harry']","['Sirius Black', 'Harry Potter']"
"“The last murders the wand performed,” said 
Dumbledore, nodding.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
“In reverse order.,[],[],[]
"More would 
have appeared, of course, had you maintained the 
connection.",[],[],[]
"Very well, Harry, these echoes, these 
shadows .",['Harry'],['Harry'],['Harry Potter']
.,[],[],[]
.,[],[],[]
"what did they do?” 

Harry described how the figures that had emerged 
from the wand had prowled the edges of the golden 
web, how Voldemort had seemed to fear them, how 
the shadow of Harry’s father had told him what to do, 
how Cedric’s had made its final request.","['Harry', 'Voldemort', 'Harry Cedric']","['Harry', 'Voldemort', 'Harry Cedric']","['Harry Potter', 'Lord Voldemort']"
"At this point, Harry found he could not continue.",['Harry'],['Harry'],['Harry Potter']
"He 
looked around at Sirius and saw that he had his face 
in his hands.",['Sirius'],['Sirius'],['Sirius Black']
"Harry suddenly became aware that Fawkes had left 
his knee.","['Harry', 'Fawkes']","['Harry', 'Fawkes']","['Harry Potter', 'Fawkes']"
The phoenix had fluttered to the floor.,[],[],[]
"It 
was resting its beautiful head against Harry’s injured 
leg, and thick, pearly tears were falling from its eyes 
onto the wound left by the spider.",['Harry'],['Harry'],['Harry Potter']
The pain vanished.,[],[],[]
The skin mended.,[],[],[]
His leg was repaired.,[],[],[]
"“I will say it again,” said Dumbledore as the phoenix 
rose into the air and resettled itself upon the perch 
beside the door.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“You have shown bravery beyond 
anything I could have expected of you tonight, Harry.",['Harry'],['Harry'],['Harry Potter']
"You have shown bravery equal to those who died 
fighting Voldemort at the height of his powers.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"You 
have shouldered a grown wizard’s burden and found 
yourself equal to it — and you have now given us all 
that we have a right to expect.",[],[],[]
"You will come with me 
to the hospital wing.",[],[],[]
"I do not want you returning to 
the dormitory tonight.",[],[],[]
"A Sleeping Potion, and some 
peace ... Sirius, would you like to stay with him?” 










Sirius nodded and stood up.",['Sirius'],['Sirius'],['Sirius Black']
"He transformed back 
into the great black dog and walked with Harry and 
Dumbledore out of the office, accompanying them 
down a flight of stairs to the hospital wing.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"When Dumbledore pushed open the door, Harry saw 
Mrs. Weasley, Bill, Ron, and Hermione grouped 
around a harassed-looking Madam Pomfrey.","['Dumbledore', 'Harry', 'Bill', 'Ron', 'Hermione', 'Madam Pomfrey']","['Dumbledore', 'Harry', 'Bill', 'Ron', 'Hermione', 'Pomfrey']","['Albus Dumbledore', 'Harry Potter', 'Bill Weasley', 'Ron Weasley', 'Hermione Granger', 'Poppy Pomfrey']"
"They 
appeared to be demanding to know where Harry was 
and what had happened to him.",['Harry'],['Harry'],['Harry Potter']
"All of them whipped 
around as Harry, Dumbledore, and the black dog 
entered, and Mrs. Weasley let out a kind of muffled 
scream.","['Harry', 'Dumbledore', 'Weasley']","['Harry', 'Dumbledore', 'Weasley']","['Harry Potter', 'Albus Dumbledore', 'Ron Weasley']"
“Harry!,['Harry'],['Harry'],['Harry Potter']
"Oh Harry!” 

She started to hurry toward him, but Dumbledore 
moved between them.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"“Molly,” he said, holding up a hand, “please listen to 
me for a moment.",['Molly'],['Molly'],['Molly Weasley']
"Harry has been through a terrible 
ordeal tonight.",['Harry'],['Harry'],['Harry Potter']
He has just had to relive it for me.,[],[],[]
"What he needs now is sleep, and peace, and quiet.",[],[],[]
"If 
he would like you all to stay with him,” he added, 
looking around at Ron, Hermione, and Bill too, “you 
may do so.","['Ron', 'Hermione', 'Bill']","['Ron', 'Hermione', 'Bill']","['Ron Weasley', 'Hermione Granger', 'Bill Weasley']"
"But I do not want you questioning him 
until he is ready to answer, and certainly not this 
evening.” 

Mrs. Weasley nodded.",['Weasley'],['Weasley'],['Bill Weasley']
She was very white.,[],[],[]
"She 
rounded on Ron, Hermione, and Bill as though they 
were being noisy, and hissed, “Did you hear?","['Ron', 'Hermione', 'Bill']","['Ron', 'Hermione', 'Bill']","['Ron Weasley', 'Hermione Granger', 'Bill Weasley']"
"He 
needs quiet!” 

“Headmaster,” said Madam Pomfrey, staring at the 
great black dog that was Sirius, “may I ask what — ?” 

“This dog will be remaining with Harry for a while,” 
said Dumbledore simply.","['Madam Pomfrey', 'Sirius', 'Harry', 'Dumbledore']","['Pomfrey', 'Sirius', 'Harry', 'Dumbledore']","['Poppy Pomfrey', 'Sirius Black', 'Harry Potter', 'Albus Dumbledore']"
"“I assure you, he is 





extremely well trained.",[],[],[]
"Harry — I will wait while you 
get into bed.” 

Harry felt an inexpressible sense of gratitude to 
Dumbledore for asking the others not to question 
him.","['Harry', 'Harry Dumbledore']","['Harry', 'Harry Dumbledore']",['Harry Potter']
"It wasn’t as though he didn’t want them there; 
but the thought of explaining it all over again, the 
idea of reliving it one more time, was more than he 
could stand.",[],[],[]
"“I will be back to see you as soon as I have met with 
Fudge, Harry,” said Dumbledore.","['Fudge', 'Harry', 'Dumbledore']","['Fudge', 'Harry', 'Dumbledore']","['Cornelius Fudge', 'Harry Potter', 'Albus Dumbledore']"
"“I would like you to 
remain here tomorrow until I have spoken to the 
school.” He left.",[],[],[]
"As Madam Pomfrey led Harry to a nearby bed, he 
caught sight of the real Moody lying motionless in a 
bed at the far end of the room.","['Madam Pomfrey', 'Harry']","['Pomfrey', 'Harry']","['Poppy Pomfrey', 'Harry Potter']"
"His wooden leg and 
magical eye were lying on the bedside table.",[],[],[]
“Is he okay?” Harry asked.,['Harry'],['Harry'],['Harry Potter']
"“He’ll be fine,” said Madam Pomfrey, giving Harry 
some pajamas and pulling screens around him.","['Madam Pomfrey', 'Harry']","['Pomfrey', 'Harry']","['Poppy Pomfrey', 'Harry Potter']"
"He 
took off his robes, pulled on the pajamas, and got into 
bed.",[],[],[]
"Ron, Hermione, Bill, Mrs. Weasley, and the black 
dog came around the screen and settled themselves 
in chairs on either side of him.","['Ron', 'Hermione', 'Bill']","['Ron', 'Hermione', 'Bill']","['Ron Weasley', 'Hermione Granger', 'Bill Weasley']"
"Ron and Hermione 
were looking at him almost cautiously, as though 
scared of him.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“I’m all right,” he told them.",[],[],[]
"“Just tired.” 

Mrs. Weasley’s eyes filled with tears as she smoothed 
his bedcovers unnecessarily.",['Weasley'],['Weasley'],['Ron Weasley']
"Madam Pomfrey, who had bustled off to her office, 
returned holding a small bottle of some purple potion 
and a goblet.",['Madam Pomfrey'],['Pomfrey'],['Poppy Pomfrey']
"“You’ll need to drink all of this, Harry,” she said.",['Harry'],['Harry'],['Harry Potter']
"“It’s 
a potion for dreamless sleep.” 

Harry took the goblet and drank a few mouthfuls.",['Harry'],['Harry'],['Harry Potter']
"He 
felt himself becoming drowsy at once.",[],[],[]
"Everything 
around him became hazy; the lamps around the 
hospital wing seemed to be winking at him in a 
friendly way through the screen around his bed; his 
body felt as though it was sinking deeper into the 
warmth of the feather matress.",[],[],[]
"Before he could finish 
the potion, before he could say another word, his 
exhaustion had carried him off to sleep.",[],[],[]
"Harry woke up, so warm, so very sleepy, that he 
didn’t open his eyes, wanting to drop off again.",['Harry'],['Harry'],['Harry Potter']
"The 
room was still dimly lit; he was sure it was still 
nighttime and had a feeling that he couldn’t have 
been asleep very long.",[],[],[]
Then he heard whispering around him.,[],[],[]
"“They’ll wake him if they don’t shut up!” 

“What are they shouting about?",[],[],[]
"Nothing else can 
have happened, can it?” 

Harry opened his eyes blearily Someone had removed 
his glasses.","['Harry', 'Someone']","['Harry', 'Someone']",['Harry Potter']
"He could see the fuzzy outlines of Mrs. 
Weasley and Bill close by.",['Bill'],['Bill'],['Bill Weasley']
"Mrs. Weasley was on her 
feet.",['Weasley'],['Weasley'],['Bill Weasley']
"“That’s Fudge’s voice,” she whispered.",[],[],[]
"“And that’s 
Minerva McGonagall’s, isn’t it?",['Minerva McGonagall'],['Minerva McGonagall'],['Minerva McGonagall']
"But what are they 
arguing about?” 

Now Harry could hear them too: people shouting and 
running toward the hospital wing.",['Harry'],['Harry'],['Harry Potter']
"“Regrettable, but all the same, Minerva — ” Cornelius 
Fudge was saying loudly.","['Minerva', 'Cornelius Fudge']","['Minerva', 'Cornelius Fudge']","['Minerva McGonagall', 'Cornelius Fudge']"
"“You should never have brought it inside the castle!” 
yelled Professor McGonagall.",['Professor McGonagall'],['McGonagall'],['Minerva McGonagall']
"“When Dumbledore 
finds out — ” 

Harry heard the hospital doors burst open.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"Unnoticed 
by any of the people around his bed, all of whom were 
staring at the door as Bill pulled back the screens, 
Harry sat up and put his glasses back on.","['Bill', 'Harry']","['Bill', 'Harry']","['Bill Weasley', 'Harry Potter']"
Fudge came striding up the ward.,['Fudge'],['Fudge'],['Cornelius Fudge']
"Professors 
McGonagall and Snape were at his heels.","['McGonagall', 'Snape']","['McGonagall', 'Snape']","['Minerva McGonagall', 'Severus Snape']"
"“Where’s Dumbledore?” Fudge demanded of Mrs. 
Weasley.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“He’s not here,” said Mrs. Weasley angrily.",[],[],[]
"“This is a 
hospital wing, Minister, don’t you think you’d do 
better to — ” 

But the door opened, and Dumbledore came sweeping 
up the ward.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“What has happened?” said Dumbledore sharply, 
looking from Fudge to Professor McGonagall.","['Dumbledore', 'Fudge']","['Dumbledore', 'Fudge']","['Albus Dumbledore', 'Cornelius Fudge']"
"“Why 
are you disturbing these people?",[],[],[]
"Minerva, I’m 
surprised at you — I asked you to stand guard over 
Barty Crouch — ” 

“There is no need to stand guard over him anymore, 
Dumbledore!” she shrieked.","['Minerva', 'Barty Crouch', 'Dumbledore']","['Minerva', 'Barty Crouch', 'Dumbledore']","['Minerva McGonagall', 'Albus Dumbledore']"
"“The Minister has seen to 
that!” 

Harry had never seen Professor McGonagall lose 
control like this.","['Minister', 'Harry', 'Professor McGonagall']","['Minister', 'Harry', 'McGonagall']","['Harry Potter', 'Minerva McGonagall']"
"There were angry blotches of color in 
her cheeks, and her hands were balled into fists; she 
was trembling with fury.",[],[],[]
"“When we told Mr. Fudge that we had caught the 
Death Eater responsible for tonight’s events,” said 
Snape, in a low voice, “he seemed to feel his personal 
safety was in question.","['Mr. Fudge', 'Death', 'Snape']","['Fudge', 'Death', 'Snape']","['Cornelius Fudge', 'Severus Snape']"
"He insisted on summoning a 
dementor to accompany him into the castle.",[],[],[]
"He 
brought it up to the office where Barty Crouch — ” 

“I told him you would not agree, Dumbledore!” 
Professor McGonagall fumed.","['Barty Crouch', 'Dumbledore']","['Barty Crouch', 'Dumbledore']",['Albus Dumbledore']
"“I told him you would 
never allow dementors to set foot inside the castle, 
but — ” 

“My dear woman!” roared Fudge, who likewise looked 
angrier than Harry had ever seen him, “as Minister of 
Magic, it is my decision whether I wish to bring 
protection with me when interviewing a possibly 
dangerous — ” 

But Professor McGonagall’s voice drowned Fudge’s.","['Fudge', 'Harry', 'Magic', 'Professor McGonagall']","['Fudge', 'Harry', 'Magic', 'McGonagall']","['Cornelius Fudge', 'Harry Potter', 'Minerva McGonagall']"
"“The moment that — that thing entered the room,” 
she screamed, pointing at Fudge, trembling all over, 
“it swooped down on Crouch and — and — ” 

Harry felt a chill in his stomach as Professor 
McGonagall struggled to find words to describe what 
had happened.","['Fudge', 'Crouch', 'Harry', 'Professor']","['Fudge', 'Crouch', 'Harry', 'Professor']","['Cornelius Fudge', 'Harry Potter']"
"He did not need her to finish her 
sentence.",[],[],[]
"He knew what the dementor must have 
done.",[],[],[]
"It had administered its fatal kiss to Barty 
Crouch.",['Barty Crouch'],['Barty Crouch'],[]
"It had sucked his soul out through his 
mouth.",[],[],[]
He was worse than dead.,[],[],[]
"“By all accounts, he is no loss!” blustered Fudge.",['Fudge'],['Fudge'],['Cornelius Fudge']
"“It 
seems he has been responsible for several deaths!” 

“But he cannot now give testimony, Cornelius,” said 
Dumbledore.","['Cornelius', 'Dumbledore']","['Cornelius', 'Dumbledore']","['Cornelius Fudge', 'Albus Dumbledore']"
"He was staring hard at Fudge, as 
though seeing him plainly for the first time.",['Fudge'],['Fudge'],['Cornelius Fudge']
"“He 










cannot give evidence about why he killed those 
people.” 



“Why he killed them?",[],[],[]
"Well, that’s no mystery, is it?” 
blustered Fudge.",['Fudge'],['Fudge'],['Cornelius Fudge']
“He was a raving lunatic!,[],[],[]
"From what 
Minerva and Severus have told me, he seems to have 
thought he was doing it all on You-Know- Who’s 
instructions!” 

“Lord Voldemort was giving him instructions, 
Cornelius,” Dumbledore said.","['Minerva', 'Severus', 'Lord Voldemort', 'Cornelius', 'Dumbledore']","['Minerva', 'Severus', 'Lord Voldemort', 'Cornelius', 'Dumbledore']","['Minerva McGonagall', 'Severus Snape', 'Lord Voldemort', 'Cornelius Fudge', 'Albus Dumbledore']"
"“Those people’s deaths 
were mere by-products of a plan to restore Voldemort 
to full strength again.",['Voldemort'],['Voldemort'],['Lord Voldemort']
The plan succeeded.,[],[],[]
"Voldemort 
has been restored to his body.” 

Fudge looked as though someone had just swung a 
heavy weight into his face.",['Voldemort'],['Voldemort'],['Lord Voldemort']
