sentence,ents_old,ents,entity
"He kept telling himself that 
their plan was good, that Griphook knew what they 
were facing, that they were well-prepared for all the 
difficulties they were likely to encounter, yet still he 
felt uneasy.",['Griphook'],['Griphook'],['Griphook']
"Once or twice he heard Ron stir and was 
sure that he too was awake, but they were sharing 
the sitting room with Dean, so Harry did not speak.","['Ron', 'Dean', 'Harry']","['Ron', 'Dean', 'Harry']","['Ron Weasley', 'Dean Thomas', 'Harry Potter']"
"It was a relief when six o’clock arrived and they could 
slip out of their sleeping bags, dress in the 
semidarkness, then creep out into the garden, where 
they were to meet Hermione and Griphook.","['Hermione', 'Griphook']","['Hermione', 'Griphook']","['Hermione Granger', 'Griphook']"
"The dawn 
was chilly, but there was little wind now that it was 
May.",[],[],[]
"Harry looked up at the stars still glimmering 
palely in the dark sky and listened to the sea washing 
backward and forward against the cliff: He was going 
to miss the sound.",['Harry'],['Harry'],['Harry Potter']
"Small green shoots were forcing their way up through 
the red earth of Dobby’s grave now; in a year’s time 
the mound would be covered in flowers.",['Dobby'],['Dobby'],['Dobby']
"The white 
stone that bore the elf’s name had already acquired a 
weathered look.",[],[],[]
"He realized now that they could 
hardly have laid Dobby to rest in a more beautiful 
place, but Harry ached with sadness to think of 
leaving him behind.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Looking down on the grave, he 
wondered yet again how the elf had known where to 




come to rescue them.",[],[],[]
"His fingers moved 
absentmindedly to the little pouch still strung around 
his neck, through which he could feel the jagged 
mirror fragment in which he had been sure he had 
seen Dumbledore’s eye.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Then the sound of a door 
opening made him look around.",[],[],[]
"Bellatrix Lestrange was striding across the lawn 
toward them, accompanied by Griphook.","['Bellatrix Lestrange', 'Griphook']","['Bellatrix Lestrange', 'Griphook']","['Bellatrix Lestrange', 'Griphook']"
"As she 
walked, she was tucking the small, beaded bag into 
the inside pocket of another set of the old robes they 
had taken from Grimmauld Place.",['Grimmauld Place'],['Grimmauld Place'],[]
"Though Harry 
knew perfectly well that it was really Hermione, he 
could not suppress a shiver of loathing.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"She was taller 
than he was, her long black hair rippling down her 
back, her heavily lidded eyes disdainful as they rested 
upon him; but then she spoke, and he heard 
Hermione through Bellatrix’s low voice.","['Hermione', 'Bellatrix']","['Hermione', 'Bellatrix']","['Hermione Granger', 'Bellatrix Lestrange']"
"“She tasted disgusting, worse than Gurdyroots!",[],[],[]
"Okay, 
Ron, come here so I can do you.","['Okay', 'Ron']","['Okay', 'Ron']",['Ron Weasley']
"...” 

“Right, but remember, I don’t like the beard too long 



“Oh, for heaven’s sake, this isn’t about looking 
handsome — ” “It’s not that, it gets in the way!",['Right'],['Right'],[]
"But I 
liked my nose a bit shorter, try and do it the way you 
did last time.” 

Hermione sighed and set to work, muttering under 
her breath as she transformed various aspects of 
Ron’s appearance.","['Hermione', 'Ron']","['Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"He was to be given a completely 
fake identity, and they were trusting to the malevolent 
aura cast by Bellatrix to protect him.",['Bellatrix'],['Bellatrix'],['Bellatrix Lestrange']
"Meanwhile 
Harry and Griphook were to be concealed under the 
Invisibility Cloak.","['Harry', 'Griphook', 'Invisibility Cloak']","['Harry', 'Griphook', 'Invisibility Cloak']","['Harry Potter', 'Griphook']"
"“There,” said Hermione, “how does he look, Harry?” 





It was just possible to discern Ron under his disguise, 
but only, Harry thought, because he knew him so 
well.","['Hermione', 'Harry', 'Ron']","['Hermione', 'Harry', 'Ron']","['Hermione Granger', 'Harry Potter', 'Ron Weasley']"
"Ron’s hair was now long and wavy; he had a 
thick brown beard and mustache, no freckles, a 
short, broad nose, and heavy eyebrows.",['Ron'],['Ron'],['Ron Weasley']
"“Well, he’s not my type, but he’ll do,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“Shall we go, then?” 

All three of them glanced back at Shell Cottage, lying 
dark and silent under the fading stars, then turned 
and began to walk toward the point, just beyond the 
boundary wall, where the Fidelius Charm stopped 
working and they would be able to Disapparate.","['Shell Cottage', 'Fidelius', 'Disapparate']","['Shell Cottage', 'Fidelius', 'Disapparate']",[]
"Once 
past the gate, Griphook spoke.",['Griphook'],['Griphook'],['Griphook']
"“I should climb up now, Harry Potter, I think?” 

Harry bent down and the goblin clambered onto his 
back, his hands linked in front of Harry’s throat.","['Harry Potter', 'Harry']","['Harry Potter', 'Harry']","['Harry Potter', 'Harry Potter']"
"He 
was not heavy, but Harry disliked the feeling of the 
goblin and the surprising strength with which he 
clung on.",['Harry'],['Harry'],['Harry Potter']
"Hermione pulled the Invisibility Cloak out of 
the beaded bag and threw it over them both.","['Hermione', 'Invisibility Cloak']","['Hermione', 'Invisibility Cloak']",['Hermione Granger']
"“Perfect,” she said, bending down to check Harry’s 
feet.","['Perfect', 'Harry']","['Perfect', 'Harry']",['Harry Potter']
“I can’t see a thing.,[],[],[]
"Let’s go.” 

Harry turned on the spot, with Griphook on his 
shoulders, concentrating with all his might on the 
Leaky Cauldron, the inn that was the entrance to 
Diagon Alley.","['Harry', 'Griphook', 'Leaky Cauldron', 'Diagon Alley']","['Harry', 'Griphook', 'Leaky Cauldron', 'Diagon Alley']","['Harry Potter', 'Griphook']"
"The goblin clung even tighter as they 
moved into the compressing darkness, and seconds 
later Harry’s feet found pavement and he opened his 
eyes on Charing Cross Road.","['Harry', 'Cross Road']","['Harry', 'Cross Road']",['Harry Potter']
"Muggles bustled past 
wearing the hangdog expressions of early morning, 
quite unconscious of the little inn’s existence.",['Muggles'],['Muggles'],[]
The bar of the Leaky Cauldron was nearly deserted.,['Leaky Cauldron'],['Leaky Cauldron'],[]
"Tom, the stooped and toothless landlord, was 
polishing glasses behind the bar counter; a couple of 
warlocks having a muttered conversation in the far 
corner glanced at Hermione and drew back into the 
shadows.","['Tom', 'Hermione']","['Tom', 'Hermione']","['Tom', 'Hermione Granger']"
"“Madam Lestrange,” murmured Tom, and as 
Hermione passed he inclined his head subserviently.","['Madam Lestrange', 'Tom', 'Hermione']","['Lestrange', 'Tom', 'Hermione']","['Bellatrix Lestrange', 'Tom', 'Hermione Granger']"
"“Good morning,” said Hermione, and as Harry crept 
past, still carrying Griphook piggyback under the 
Cloak, he saw Tom look surprised.","['Hermione', 'Harry', 'Griphook', 'Cloak', 'Tom']","['Hermione', 'Harry', 'Griphook', 'Cloak', 'Tom']","['Hermione Granger', 'Harry Potter', 'Griphook', 'Tom']"
"“Too polite,” Harry whispered in Hermione’s ear as 
they passed out of the inn into the tiny backyard.","['Too', 'Harry', 'Hermione']","['Too', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“You need to treat people like they’re scum!” 

“Okay, okay!” 

Hermione drew out Bellatrix’s wand and tapped a 
brick in the nondescript wall in front of them.","['Hermione', 'Bellatrix']","['Hermione', 'Bellatrix']","['Hermione Granger', 'Bellatrix Lestrange']"
"At once 
the bricks began to whirl and spin: A hole appeared 
in the middle of them, which grew wider and wider, 
finally forming an archway onto the narrow cobbled 
street that was Diagon Alley.",['Diagon Alley'],['Diagon Alley'],[]
"It was quiet, barely time for the shops to open, and 
there were hardly any shoppers abroad.",[],[],[]
"The crooked, 
cobbled street was much altered now from the 
bustling place Harry had visited before his first term 
at Hogwarts so many years before.","['Harry', 'Hogwarts']","['Harry', 'Hogwarts']",['Harry Potter']
"More shops than 
ever were boarded up, though several new 
establishments dedicated to the Dark Arts had been 
created since his last visit.",['Dark Arts'],['Dark Arts'],[]
"Harry’s own face glared 
down at him from posters plastered over many 
windows, always captioned with the words 
UNDESIRABLE NUMBER ONE.","['Harry', 'UNDESIRABLE']","['Harry', 'UNDESIRABLE']",['Harry Potter']
A number of ragged people sat huddled in doorways.,[],[],[]
"He heard them moaning to the few passersby, 
pleading for gold, insisting that they were really 
wizards.",[],[],[]
One man had a bloody bandage over his eye.,[],[],[]
"As they set off along the street, the beggars glimpsed 
Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"They seemed to melt away before her, 
drawing hoods over their faces and fleeing as fast as 
they could.",[],[],[]
"Hermione looked after them curiously, 
until the man with the bloodied bandage came 
staggering right across her path.",['Hermione'],['Hermione'],['Hermione Granger']
"“My children!” he bellowed, pointing at her.",[],[],[]
"His voice 
was cracked, high-pitched; he sounded distraught.",[],[],[]
“Where are my children?,[],[],[]
"What has he done with 
them?",[],[],[]
"You know, you know\” 

“I — I really — ” stammered Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"The man lunged at her, reaching for her throat: Then, 
with a bang and a burst of red light he was thrown 
backward onto the ground, unconscious.",[],[],[]
"Ron stood 
there, his wand still outstretched and a look of shock 
visible behind his beard.",['Ron'],['Ron'],['Ron Weasley']
"Faces appeared at the 
windows on either side of the street, while a little knot 
of prosperous-looking passersby gathered their robes 
about them and broke into gentle trots, keen to 
vacate the scene.",[],[],[]
"Their entrance into Diagon Alley could hardly have 
been more conspicuous; for a moment Harry 
wondered whether it might not be better to leave now 
and try to think of a different plan.","['Diagon Alley', 'Harry']","['Diagon Alley', 'Harry']",['Harry Potter']
"Before they could 
move or consult one another, however, they heard a 
cry from behind them.",[],[],[]
"“Why, Madam Lestrange!” 







Harry whirled around and Griphook tightened his 
hold around Harry’s neck: A tall, thin wizard with a 
crown of bushy gray hair and a long, sharp nose was 
striding toward them.","['Madam Lestrange', 'Harry', 'Griphook']","['Lestrange', 'Harry', 'Griphook']","['Bellatrix Lestrange', 'Harry Potter', 'Griphook']"
"“It’s Travers,” hissed the goblin into Harry’s ear, but 
at that moment Harry could not think who Travers 
was.","['Travers', 'Harry', 'Harry Travers']","['Travers', 'Harry', 'Harry Travers']","['Travers', 'Harry Potter']"
"Hermione had drawn herself up to her fullest 
height and said with as much contempt as she could 
muster: 

“And what do you want?” 

Travers stopped in his tracks, clearly affronted.","['Hermione', 'Travers']","['Hermione', 'Travers']","['Hermione Granger', 'Travers']"
"“ He’s another Death Eater\” breathed Griphook, and 
Harry sidled sideways to repeat the information into 
Hermione ’s ear.","['Griphook', 'Harry', 'Hermione']","['Griphook', 'Harry', 'Hermione']","['Griphook', 'Harry Potter', 'Hermione Granger']"
"“I merely sought to greet you,” said Travers coolly, 
“but if my presence is not welcome ...” 

Harry recognized his voice now; Travers was one of 
the Death Eaters who had been summoned to 
Xenophilius’s house.","['Travers', 'Harry', 'Travers Death']","['Travers', 'Harry', 'Travers Death']","['Travers', 'Harry Potter']"
"“No, no, not at all, Travers,” said Hermione quickly, 
trying to cover up her mistake.","['Travers', 'Hermione']","['Travers', 'Hermione']","['Travers', 'Hermione Granger']"
"“How are you?” 

“Well, I confess I am surprised to see you out and 
about, Bellatrix.” 

“Really?",[],[],[]
Why?” asked Hermione.,['Hermione'],['Hermione'],['Hermione Granger']
"“Well,” Travers coughed, “I heard that the inhabitants 
of Malfoy Manor were confined to the house, after the 
... ah ... escape.” 







Harry willed Hermione to keep her head.","['Malfoy Manor', 'Harry', 'Hermione']","['Malfoy Manor', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"If this was 
true, and Bellatrix was not supposed to be out in 
public — 

“The Dark Lord forgives those who have served him 
most faithfully in the past,” said Hermione in a 
magnificent imitation of Bellatrix’s most 
contemptuous manner.","['Bellatrix', 'Dark Lord', 'Hermione']","['Bellatrix', 'Dark Lord', 'Hermione']","['Bellatrix Lestrange', 'Hermione Granger']"
"“Perhaps your credit is not as 
good with him as mine is, Travers.” 

Though the Death Eater looked offended, he also 
seemed less suspicious.",['Death'],['Death'],[]
"He glanced down at the man 
Ron had just Stunned.",['Ron'],['Ron'],['Ron Weasley']
"“How did it offend you?” 

“It does not matter, it will not do so again,” said 
Hermione coolly.",['Hermione'],['Hermione'],['Hermione Granger']
"“Some of these wandless can be troublesome,” said 
Travers.",['Travers'],['Travers'],['Travers']
"“While they do nothing but beg I have no 
objection, but one of them actually asked me to plead 
her case at the Ministry last week.",['Ministry'],['Ministry'],[]
"‘I’m a witch, sir, I’m 
a witch, let me prove it to youV ” he said in a squeaky 
impersonation.",[],[],[]
"“As if I was going to give her my wand 
— but whose wand,” said Travers curiously, “are you 
using at the moment, Bellatrix?","['Travers', 'Bellatrix']","['Travers', 'Bellatrix']","['Travers', 'Bellatrix Lestrange']"
"I heard that your own 
was — ” 

“I have my wand here,” said Hermione coldly, holding 
up Bellatrix’s wand.","['Hermione', 'Bellatrix']","['Hermione', 'Bellatrix']","['Hermione Granger', 'Bellatrix Lestrange']"
"“I don’t know what rumors you 
have been listening to, Travers, but you seem sadly 
misinformed.” 

Travers seemed a little taken aback at that, and he 
turned instead to Ron.","['Travers', 'Travers Ron']","['Travers', 'Travers Ron']",['Travers']
“Who is your friend?,[],[],[]
"I do not recognize him.” 







“This is Dragomir Despard,” said Hermione; they had 
decided that a fictional foreigner was the safest cover 
for Ron to assume.","['Dragomir Despard', 'Hermione', 'Ron']","['Dragomir Despard', 'Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"“He speaks very little English, but 
he is in sympathy with the Dark Lord’s aims.","['English', 'Dark Lord']","['English', 'Dark Lord']",[]
"He has 
traveled here from Transylvania to see our new 
regime.” 

“Indeed?",['Transylvania'],['Transylvania'],[]
"How do you do, Dragomir?” 

“ ’Ow you?” said Ron, holding out his hand.",['Ron'],['Ron'],['Ron Weasley']
"Travers extended two fingers and shook Ron’s hand 
as though frightened of dirtying himself.",['Ron'],['Ron'],['Ron Weasley']
"“So what brings you and your — ah — sympathetic 
friend to Diagon Alley this early?” asked Travers.",['Diagon Alley'],['Diagon Alley'],[]
"“I need to visit Gringotts,” said Hermione.","['Gringotts', 'Hermione']","['Gringotts', 'Hermione']","['Gringotts Head Goblin', 'Hermione Granger']"
"“Alas, I also,” said Travers.",['Travers'],['Travers'],['Travers']
"“Gold, filthy gold!",['Gold'],['Gold'],[]
"We 
cannot live without it, yet I confess I deplore the 
necessity of consorting with our long-fingered 
friends.” 

Harry felt Griphook’s clasped hands tighten 
momentarily around his neck.","['Harry', 'Griphook']","['Harry', 'Griphook']","['Harry Potter', 'Griphook']"
"“Shall we?” said Travers, gesturing Hermione forward.","['Travers', 'Hermione']","['Travers', 'Hermione']","['Travers', 'Hermione Granger']"
"Hermione had no choice but to fall into step beside 
him and head along the crooked, cobbled street 
toward the place where the snowy-white Gringotts 
stood towering over the other little shops.","['Hermione', 'Gringotts']","['Hermione', 'Gringotts']","['Hermione Granger', 'Gringotts Head Goblin']"
"Ron sloped 
along beside them, and Harry and Griphook followed.","['Ron', 'Harry', 'Griphook']","['Ron', 'Harry', 'Griphook']","['Ron Weasley', 'Harry Potter', 'Griphook']"
"A watchful Death Eater was the very last thing they 
needed, and the worst of it was, with Travers 
marching at what he believed to be Bellatrix’s side, 
there was no means for Harry to communicate with 





Hermione or Ron.","['Bellatrix', 'Harry', 'Hermione', 'Ron']","['Bellatrix', 'Harry', 'Hermione', 'Ron']","['Bellatrix Lestrange', 'Harry Potter', 'Hermione Granger', 'Ron Weasley']"
"All too soon they arrived at the foot 
of the marble steps leading up to the great bronze 
doors.",[],[],[]
"As Griphook had already warned them, the 
liveried goblins who usually flanked the entrance had 
been replaced by two wizards, both of whom were 
clutching long thin golden rods.",['Griphook'],['Griphook'],['Griphook']
"“Ah, Probity Probes,” sighed Travers theatrically, “so 
crude — but effective!” 

And he set off up the steps, nodding left and right to 
the wizards, who raised the golden rods and passed 
them up and down his body.","['Probity Probes', 'Travers']","['Probity Probes', 'Travers']",['Travers']
"The Probes, Harry knew, 
detected spells of concealment and hidden magical 
objects.","['Probes', 'Harry']","['Probes', 'Harry']",['Harry Potter']
"Knowing that he had only seconds; Harry 
pointed Draco’s wand at each of the guards in turn 
and murmured, “Confundo” twice.","['Harry', 'Draco']","['Harry', 'Draco']","['Harry Potter', 'Draco Malfoy']"
"Unnoticed by 
Travers, who was looking through the bronze doors at 
the inner hall, each of the guards gave a little start as 
the spells hit them.",['Travers'],['Travers'],['Travers']
"Hermione ’s long black hair rippled behind her as she 
climbed the steps.",['Hermione'],['Hermione'],['Hermione Granger']
"“One moment, madam,” said the guard, raising his 
Probe.",[],[],[]
"“But you’ve just done that!” said Hermione in 
Bellatrix’s commanding, arrogant voice.","['Hermione', 'Bellatrix']","['Hermione', 'Bellatrix']","['Hermione Granger', 'Bellatrix Lestrange']"
"Travers 
looked around, eyebrows raised.",[],[],[]
"The guard was 
confused.",[],[],[]
"He stared down at the thin golden Probe 
and then at his companion, who said in a slightly 
dazed voice, 

“Yeah, you’ve just checked them, Marius.” 

Hermione swept forward, Ron by her side, Harry and 
Griphook trotting invisibly behind them.","['Hermione', 'Ron', 'Harry', 'Griphook']","['Hermione', 'Ron', 'Harry', 'Griphook']","['Hermione Granger', 'Ron Weasley', 'Harry Potter', 'Griphook']"
"Harry 







glanced back as they crossed the threshold: The 
wizards were both scratching their heads.",['Harry'],['Harry'],['Harry Potter']
"Two goblins stood before the inner doors, which were 
made of silver and which carried the poem warning of 
dire retribution to potential thieves.",[],[],[]
"Harry looked up 
at it, and all of a sudden a knife-sharp memory came 
to him: standing on this very spot on the day that he 
had turned eleven, the most wonderful birthday of his 
life, and Hagrid standing beside him saying, “ Like I 
said, yeh’d be mad ter try an’ rob it.” Gringotts had 
seemed a place of wonder that day, the enchanted 
repository of a trove of gold he had never known he 
possessed, and never for an instant could he have 
dreamed that he would return to steal.","['Harry', 'Hagrid', 'Gringotts']","['Harry', 'Hagrid', 'Gringotts']","['Harry Potter', 'Rubeus Hagrid', 'Gringotts Head Goblin']"
...,[],[],[]
"But within 
seconds they were standing in the vast marble hall of 
the bank.",[],[],[]
"The long counter was manned by goblins sitting on 
high stools, serving the first customers of the day.",[],[],[]
"Hermione, Ron, and Travers headed toward an old 
goblin who was examining a thick gold coin through 
an eyeglass.","['Hermione', 'Ron', 'Travers']","['Hermione', 'Ron', 'Travers']","['Hermione Granger', 'Ron Weasley', 'Travers']"
"Hermione allowed Travers to step ahead 
of her on the pretext of explaining features of the hall 
to Ron.","['Hermione', 'Ron']","['Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"The goblin tossed the coin he was holding aside, said 
to nobody in particular, “Leprechaun,” and then 
greeted Travers, who passed over a tiny golden key, 
which was examined and given back to him.",['Travers'],['Travers'],['Travers']
Hermione stepped forward.,['Hermione'],['Hermione'],['Hermione Granger']
"“Madam Lestrange!” said the goblin, evidently 
startled.",['Madam Lestrange'],['Lestrange'],['Bellatrix Lestrange']
“Dear me!,[],[],[]
"How — how may I help you 
today?” 

“I wish to enter my vault,” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
The old goblin seemed to recoil a little.,[],[],[]
"Harry glanced 
around.",['Harry'],['Harry'],['Harry Potter']
"Not only was Travers hanging back, 
watching, but several other goblins had looked up 
from their work to stare at Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
“You have ... identification?” asked the goblin.,[],[],[]
“Identification?,[],[],[]
"I — I have never been asked for 
identification before!” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
“ They know\” whispered Griphook in Harry’s ear.,"['Griphook', 'Harry']","['Griphook', 'Harry']","['Griphook', 'Harry Potter']"
"“They must have been warned there might be an 
impostor !” 

“Your wand will do, madam,” said the goblin.",[],[],[]
"He held 
out a slightly trembling hand, and in a dreadful blast 
of realization Harry knew that the goblins of Gringotts 
were aware that Bellatrix’s wand had been stolen.","['Harry', 'Gringotts', 'Bellatrix']","['Harry', 'Gringotts', 'Bellatrix']","['Harry Potter', 'Gringotts Head Goblin', 'Bellatrix Lestrange']"
"“Act now, act now,” whispered Griphook in Harry’s 
ear, “the Imperius Cursel” 

Harry raised the hawthorn wand beneath the cloak, 
pointed it at the old goblin, and whispered, for the 
first time in his life, “Imperiol” 

A curious sensation shot down Harry’s arm, a feeling 
of tingling warmth that seemed to flow from his mind, 
down the sinews and veins connecting him to the 
wand and the curse it had just cast.","['Griphook', 'Harry', 'Imperius Cursel', 'Harry Harry']","['Griphook', 'Harry', 'Imperius Cursel', 'Harry Harry']","['Griphook', 'Harry Potter']"
"The goblin took 
Bellatrix’s wand, examined it closely, and then said, 
“Ah, you have had a new wand made, Madam 
Lestrange!” 

“What?” said Hermione.","['Bellatrix', 'Madam Lestrange', 'Hermione']","['Bellatrix', 'Lestrange', 'Hermione']","['Bellatrix Lestrange', 'Bellatrix Lestrange', 'Hermione Granger']"
"“No, no, that’s mine — ” 

“A new wand?” said Travers, approaching the counter 
again; still the goblins all around were watching.",['Travers'],['Travers'],['Travers']
"“But 







how could you have done, which wandmaker did you 
use?” 

Harry acted without thinking: Pointing his wand at 
Travers, he muttered, “Imperiol” once more.","['Harry', 'Travers']","['Harry', 'Travers']","['Harry Potter', 'Travers']"
"“Oh yes, I see,” said Travers, looking down at 
Bellatrix’s wand, “yes, very handsome.","['Travers', 'Bellatrix']","['Travers', 'Bellatrix']","['Travers', 'Bellatrix Lestrange']"
"And is it 
working well?",[],[],[]
"I always think wands require a little 
breaking in, don’t you?” 

Hermione looked utterly bewildered, but to Harry’s 
enormous relief she accepted the bizarre turn of 
events without comment.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"The old goblin behind the counter clapped his hands 
and a younger goblin approached.",[],[],[]
"“I shall need the Clankers,” he told the goblin, who 
dashed away and returned a moment later with a 
leather bag that seemed to be full of jangling metal, 
which he handed to his senior.",['Clankers'],['Clankers'],[]
"“Good, good!",['Good'],['Good'],[]
"So, if you 
will follow me, Madam Lestrange,” said the old goblin, 
hopping down off his stool and vanishing from sight, 

“I shall take you to your vault.” 

He appeared around the end of the counter, jogging 
happily toward them, the contents of the leather bag 
still jingling.",['Madam Lestrange'],['Lestrange'],['Bellatrix Lestrange']
"Travers was now standing quite still with 
his mouth hanging wide open.",[],[],[]
"Ron was drawing 
attention to this odd phenomenon by regarding 
Travers with confusion.",['Ron'],['Ron'],['Ron Weasley']
"“Wait — Bogrod!” 

Another goblin came scurrying around the counter.",['Wait'],['Wait'],[]
"“We have instructions,” he said with a bow to 
Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“Forgive me, Madam, but there have been 
special orders regarding the vault of Lestrange.” 

He whispered urgently in Bogrod’s ear, but the 
Imperiused goblin shook him off.","['Madam', 'Bogrod', 'Imperiused']","['Madam', 'Bogrod', 'Imperiused']","['Madam Edgecombe', 'Bogrod']"
“I am aware of the instructions.,[],[],[]
"Madam Lestrange 
wishes to visit her vault.",['Madam Lestrange'],['Lestrange'],['Bellatrix Lestrange']
...,[],[],[]
"Very old family ... old 
clients ...",[],[],[]
"This way, please ...” 

And, still clanking, he hurried toward one of the many 
doors leading off the hall.",[],[],[]
"Harry looked back at 
Travers, who was still rooted to the spot looking 
abnormally vacant, and made his decision: With a 
flick of his wand he made Travers come with them, 
walking meekly in their wake as they reached the 
door and passed into the rough stone passageway 
beyond, which was lit with flaming torches.","['Harry', 'Travers']","['Harry', 'Travers']","['Harry Potter', 'Travers']"
"“We’re in trouble; they suspect,” said Harry as the 
door slammed behind them and he pulled off the 
Invisibility Cloak.","['Harry', 'Invisibility Cloak']","['Harry', 'Invisibility Cloak']",['Harry Potter']
"Griphook jumped down from his 
shoulders; neither Travers nor Bogrod showed the 
slightest surprise at the sudden appearance of Harry 
Potter in their midst.","['Griphook', 'Bogrod', 'Harry Potter']","['Griphook', 'Bogrod', 'Harry Potter']","['Griphook', 'Bogrod', 'Harry Potter']"
"“They’re Imperiused,” he added, 
in response to Hermione and Ron’s confused queries 
about Travers and Bogrod, who were both now 
standing there looking blank.","['Hermione', 'Ron', 'Travers', 'Bogrod']","['Hermione', 'Ron', 'Travers', 'Bogrod']","['Hermione Granger', 'Ron Weasley', 'Travers', 'Bogrod']"
"“I don’t think I did it 
strongly enough, I don’t know.",[],[],[]
"...” 

And another memory darted through his mind, of the 
real Bellatrix Lestrange shrieking at him when he had 
first tried to use an Unforgivable Curse: “You need to 
mean them, Potter!” 

“What do we do?” asked Ron.","['Bellatrix', 'Potter', 'Ron']","['Bellatrix', 'Potter', 'Ron']","['Bellatrix Lestrange', 'Harry Potter', 'Ron Weasley']"
"“Shall we get out now, 
while we can?” 







“If we can,” said Hermione, looking back toward the 
door into the main hall, beyond which who knew 
what was happening.",['Hermione'],['Hermione'],['Hermione Granger']
"“We’ve got this far, I say we go on,” said Harry.",['Harry'],['Harry'],['Harry Potter']
“Good!” said Griphook.,['Griphook'],['Griphook'],['Griphook']
"“So, we need Bogrod to control 
the cart; I no longer have the authority.",['Bogrod'],['Bogrod'],['Bogrod']
"But there will 
not be room for the wizard.” 

Harry pointed his wand at Travers.","['Harry', 'Travers']","['Harry', 'Travers']","['Harry Potter', 'Travers']"
"“Imperio\” 

The wizard turned and set off along the dark track at 
a smart pace.",[],[],[]
"“What are you making him do?” 

“Hide,” said Harry as he pointed his wand at Bogrod, 
who whistled to summon a little cart that came 
trundling along the tracks toward them out of the 
darkness.","['Harry', 'Bogrod']","['Harry', 'Bogrod']","['Harry Potter', 'Bogrod']"
"Harry was sure he could hear shouting 
behind them in the main hall as they all clambered 
into it, Bogrod in front with Griphook, Harry, Ron, 
and Hermione crammed together in the back.","['Harry', 'Bogrod', 'Griphook', 'Harry Ron', 'Hermione']","['Harry', 'Bogrod', 'Griphook', 'Harry Ron', 'Hermione']","['Harry Potter', 'Bogrod', 'Griphook', 'Hermione Granger']"
"With a jerk the cart moved off, gathering speed: They 
hurtled past Travers, who was wriggling into a crack 
in the wall, then the cart began twisting and turning 
through the labyrinthine passages, sloping downward 
all the time.",[],[],[]
"Harry could not hear anything over the 
rattling of the cart on the tracks: His hair flew behind 
him as they swerved between stalactites, flying ever 
deeper into the earth, but he kept glancing back.",['Harry'],['Harry'],['Harry Potter']
"They might as well have left enormous footprints 
behind them; the more he thought about it, the more 
foolish it seemed to have disguised Hermione as 







Bellatrix, to have brought along Bellatrix’s wand, 
when the Death Eaters knew who had stolen it — 

They were deeper than Harry had ever penetrated 
within Gringotts; they took a hairpin bend at speed 
and saw ahead of them, with seconds to spare, a 
waterfall pounding over the track.","['Hermione', 'Bellatrix', 'Bellatrix Death Eaters', 'Harry', 'Gringotts']","['Hermione', 'Bellatrix', 'Bellatrix Death Eaters', 'Harry', 'Gringotts']","['Hermione Granger', 'Bellatrix Lestrange', 'Harry Potter', 'Gringotts Head Goblin']"
"Harry heard 
Griphook shout, “No!” but there was no braking: They 
zoomed through it.","['Harry', 'Griphook']","['Harry', 'Griphook']","['Harry Potter', 'Griphook']"
"Water filled Harry’s eyes and 
mouth: He could not see or breathe: Then, with an 
awful lurch, the cart flipped over and they were all 
thrown out of it.","['Water', 'Harry']","['Water', 'Harry']",['Harry Potter']
"Harry heard the cart smash into 
pieces against the passage wall, heard Hermione 
shriek something, and felt himself glide back toward 
the ground as though weightless, landing painlessly 
on the rocky passage floor.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“C-Cushioning Charm,” Hermione spluttered, as Ron 
pulled her to her feet, but to Harry’s horror he saw 
that she was no longer Bellatrix; instead she stood 
there in overlarge robes, sopping wet and completely 
herself; Ron was red-haired and beardless again.","['Hermione', 'Ron', 'Harry', 'Bellatrix']","['Hermione', 'Ron', 'Harry', 'Bellatrix']","['Hermione Granger', 'Ron Weasley', 'Harry Potter', 'Bellatrix Lestrange']"
"They were realizing it as they looked at each other, 
feeling their own faces.",[],[],[]
"“The Thief’s Downfall!” said Griphook, clambering to 
his feet and looking back at the deluge onto the 
tracks, which, Harry knew now, had been more than 
water.","['Downfall', 'Griphook', 'Harry']","['Downfall', 'Griphook', 'Harry']","['Griphook', 'Harry Potter']"
