sentence,ents_old,ents,entity
"“It was a name I was already 
using at Hogwarts, to my most intimate friends only, 
of course.",['Hogwarts'],['Hogwarts'],[]
"You think I was going to use my filthy 
Muggle father’s name forever?",[],[],[]
"I, in whose veins runs 
the blood of Salazar Slytherin himself, through my 
mother’s side?",['Salazar Slytherin'],['Salazar Slytherin'],[]
"I, keep the name of a foul, common 
Muggle, who abandoned me even before I was born, 
just because he found out his wife was a witch?",[],[],[]
"No, 
Harry — I fashioned myself a new name, a name I 
knew wizards everywhere would one day fear to 
speak, when I had become the greatest sorcerer in the 
world!” 

Harry’s brain seemed to have jammed.",['Harry'],['Harry'],['Harry Potter']
"He stared 
numbly at Riddle, at the orphaned boy who had 
grown up to murder Harry’s own parents, and so 
many others.","['Riddle', 'Harry']","['Riddle', 'Harry']","['Merope Riddle', 'Harry Potter']"
... At last he forced himself to speak.,[],[],[]
"“You’re not,” he said, his quiet voice full of hatred.",[],[],[]
“Not what?” snapped Riddle.,['Riddle'],['Riddle'],['Merope Riddle']
"“Not the greatest sorcerer in the world,” said Harry, 
breathing fast.",['Harry'],['Harry'],['Harry Potter']
"“Sorry to disappoint you and all that, 
but the greatest wizard in the world is Albus 
Dumbledore.","['Sorry', 'Albus Dumbledore']","['Sorry', 'Albus Dumbledore']",['Albus Dumbledore']
Everyone says so.,['Everyone'],['Everyone'],[]
"Even when you were 
strong, you didn’t dare try and take over at Hogwarts.",['Hogwarts'],['Hogwarts'],[]
"Dumbledore saw through you when you were at 
school and he still frightens you now, wherever you’re 
hiding these days — ” 

The smile had gone from Riddle’s face, to be replaced 
by a very ugly look.","['Dumbledore', 'Riddle']","['Dumbledore', 'Riddle']","['Albus Dumbledore', 'Merope Riddle']"
"“Dumbledore ’s been driven out of this castle by the 
mere memory of me!” he hissed.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
“He’s not as gone as you might think!” Harry retorted.,['Harry'],['Harry'],['Harry Potter']
"He was speaking at random, wanting to scare Riddle, 
wishing rather than believing it to be true — 

Riddle opened his mouth, but froze.",['Riddle'],['Riddle'],['Merope Riddle']
Music was coming from somewhere.,['Music'],['Music'],[]
"Riddle whirled 
around to stare down the empty Chamber.",['Riddle'],['Riddle'],['Merope Riddle']
"The music 
was growing louder.",[],[],[]
"It was eerie, spine-tingling, 
unearthly; it lifted the hair on Harry’s scalp and made 
his heart feel as though it was swelling to twice its 
normal size.",['Harry'],['Harry'],['Harry Potter']
"Then, as the music reached such a pitch 
that Harry felt it vibrating inside his own ribs, flames 
erupted at the top of the nearest pillar.",['Harry'],['Harry'],['Harry Potter']
"A crimson bird the size of a swan had appeared, 
piping its weird music to the vaulted ceiling.",[],[],[]
"It had a 
glittering golden tail as long as a peacock’s and 
gleaming golden talons, which were gripping a ragged 
bundle.",[],[],[]
"A second later, the bird was flying straight at Harry.",['Harry'],['Harry'],['Harry Potter']
"It 
dropped the ragged thing it was carrying at his feet, 
then landed heavily on his shoulder.",[],[],[]
"As it folded its 
great wings, Harry looked up and saw it had a long, 
sharp golden beak and a beady black eye.",['Harry'],['Harry'],['Harry Potter']
The bird stopped singing.,[],[],[]
"It sat still and warm next to 
Harry’s cheek, gazing steadily at Riddle.","['Harry', 'Riddle']","['Harry', 'Riddle']","['Harry Potter', 'Merope Riddle']"
“That’s a phoenix.,[],[],[]
"...” said Riddle, staring shrewdly 
back at it.",['Riddle'],['Riddle'],['Merope Riddle']
"“Fawkes?” Harry breathed, and he felt the bird’s 
golden claws squeeze his shoulder gently.","['Fawkes', 'Harry']","['Fawkes', 'Harry']","['Fawkes', 'Harry Potter']"
"“And that — ” said Riddle, now eyeing the ragged thing 
that Fawkes had dropped, “that’s the old school 
Sorting Hat — ” 





So it was.","['Riddle', 'Fawkes', 'Hat']","['Riddle', 'Fawkes', 'Hat']","['Merope Riddle', 'Fawkes']"
"Patched, frayed, and dirty, the hat lay 
motionless at Harry’s feet.","['Patched', 'Harry']","['Patched', 'Harry']",['Harry Potter']
Riddle began to laugh again.,['Riddle'],['Riddle'],['Merope Riddle']
"He laughed so hard that 
the dark Chamber rang with it, as though ten Riddles 
were laughing at once — 

“This is what Dumbledore sends his defender!",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"A 
songbird and an old hat!",[],[],[]
"Do you feel brave, Harry 
Potter?",['Harry Potter'],['Harry Potter'],['Harry Potter']
"Do you feel safe now?” 

Harry didn’t answer.",['Harry'],['Harry'],['Harry Potter']
"He might not see what use 
Fawkes or the Sorting Hat were, but he was no longer 
alone, and he waited for Riddle to stop laughing with 
his courage mounting.","['Fawkes', 'Hat', 'Riddle']","['Fawkes', 'Hat', 'Riddle']","['Fawkes', 'Merope Riddle']"
"“To business, Harry,” said Riddle, still smiling 
broadly.","['Harry', 'Riddle']","['Harry', 'Riddle']","['Harry Potter', 'Merope Riddle']"
"“Twice — in your past, in my future — we 
have met.",[],[],[]
And twice I failed to kill you.,[],[],[]
"How did you 
survive ?",[],[],[]
Tell me everything.,[],[],[]
"The longer you talk,” he 
added softly, “the longer you stay alive.” 

Harry was thinking fast, weighing his chances.",['Harry'],['Harry'],['Harry Potter']
"Riddle 
had the wand.",['Riddle'],['Riddle'],['Merope Riddle']
"He, Harry, had Fawkes and the Sorting 
Hat, neither of which would be much good in a duel.","['Harry', 'Fawkes', 'Sorting Hat']","['Harry', 'Fawkes', 'Sorting Hat']","['Harry Potter', 'Fawkes', 'Sorting Hat']"
"It looked bad, all right .",[],[],[]
.,[],[],[]
.,[],[],[]
"but the longer Riddle stood 
there, the more life was dwindling out of Ginny ... and 
in the meantime, Harry noticed suddenly, Riddle’s 
outline was becoming clearer, more solid.","['Riddle', 'Ginny', 'Harry']","['Riddle', 'Ginny', 'Harry']","['Merope Riddle', 'Ginny Weasley', 'Harry Potter']"
...,[],[],[]
"If it had 
to be a fight between him and Riddle, better sooner 
than later.",['Riddle'],['Riddle'],['Merope Riddle']
"“No one knows why you lost your powers when you 
attacked me,” said Harry abruptly.",['Harry'],['Harry'],['Harry Potter']
"“I don’t know 
myself.",[],[],[]
But I know why you couldn’t kill me.,[],[],[]
"Because 
my mother died to save me.",[],[],[]
"My common Muggle-born 
mother,” he added, shaking with suppressed rage.",[],[],[]
“She stopped you killing me.,[],[],[]
"And I’ve seen the real 
you, I saw you last year.",[],[],[]
You’re a wreck.,[],[],[]
"You’re barely 




alive.",[],[],[]
That’s where all your power got you.,[],[],[]
"You’re in 
hiding.",[],[],[]
"You’re ugly, you’re foul — ” 

Riddle’s face contorted.",[],[],[]
"Then he forced it into an 
awful smile.",[],[],[]
“So.,[],[],[]
Your mother died to save you.,[],[],[]
"Yes, that’s a 
powerful counter-charm.",[],[],[]
"I can see now ... there is 
nothing special about you, after all.",[],[],[]
"I wondered, you 
see.",[],[],[]
"There are strange likenesses between us, after 
all.",[],[],[]
Even you must have noticed.,[],[],[]
"Both half-bloods, 
orphans, raised by Muggles.",['Muggles'],['Muggles'],[]
"Probably the only two 
Parselmouths to come to Hogwarts since the great 
Slytherin himself.",['Hogwarts'],['Hogwarts'],[]
"We even look something alike ... 
but after all, it was merely a lucky chance that saved 
you from me.",[],[],[]
"That’s all I wanted to know.” 

Harry stood, tense, waiting for Riddle to raise his 
wand.","['Harry', 'Riddle']","['Harry', 'Riddle']","['Harry Potter', 'Merope Riddle']"
But Riddle’s twisted smile was widening again.,['Riddle'],['Riddle'],['Merope Riddle']
"“Now, Harry, I’m going to teach you a little lesson.",['Harry'],['Harry'],['Harry Potter']
"Let’s match the powers of Lord Voldemort, Heir of 
Salazar Slytherin, against famous Harry Potter, and 
the best weapons Dumbledore can give him.","['Lord Voldemort', 'Heir', 'Salazar Slytherin', 'Harry Potter']","['Lord Voldemort', 'Heir', 'Salazar Slytherin', 'Harry Potter']","['Lord Voldemort', 'Harry Potter']"
"...” 

He cast an amused eye over Fawkes and the Sorting 
Hat, then walked away.","['Fawkes', 'Sorting Hat']","['Fawkes', 'Sorting Hat']","['Fawkes', 'Sorting Hat']"
"Harry, fear spreading up his 
numb legs, watched Riddle stop between the high 
pillars and look up into the stone face of Slytherin, 
high above him in the half-darkness.","['Harry', 'Riddle', 'Slytherin']","['Harry', 'Riddle', 'Slytherin']","['Harry Potter', 'Merope Riddle']"
"Riddle opened 
his mouth wide and hissed — but Harry understood 
what he was saying.","['Riddle', 'Harry']","['Riddle', 'Harry']","['Merope Riddle', 'Harry Potter']"
.,[],[],[]
.,[],[],[]
.,[],[],[]
"“ Speak to me, Slytherin , greatest of the Hogwarts 
Four.” 

Harry wheeled around to look up at the statue, 
Fawkes swaying on his shoulder.","['Slytherin', 'Hogwarts', 'Harry', 'Fawkes']","['Slytherin', 'Hogwarts', 'Harry', 'Fawkes']","['Harry Potter', 'Fawkes']"
Slytherin’s gigantic stone face was moving.,['Slytherin'],['Slytherin'],[]
"Horrorstruck, Harry saw his mouth opening, wider 
and wider, to make a huge black hole.","['Horrorstruck', 'Harry']","['Horrorstruck', 'Harry']",['Harry Potter']
And something was stirring inside the statue’s mouth.,[],[],[]
Something was slithering up from its depths.,[],[],[]
"Harry backed away until he hit the dark Chamber 
wall, and as he shut his eyes tight he felt Fawkes’ 
wing sweep his cheek as he took flight.","['Harry', 'Fawkes']","['Harry', 'Fawkes']","['Harry Potter', 'Fawkes']"
"Harry wanted 
to shout, “Don’t leave me!” but what chance did a 
phoenix have against the king of serpents?",['Harry'],['Harry'],['Harry Potter']
Something huge hit the stone floor of the Chamber.,[],[],[]
"Harry felt it shudder — he knew what was happening, 
he could sense it, could almost see the giant serpent 
uncoiling itself from Slytherin’s mouth.","['Harry', 'Slytherin']","['Harry', 'Slytherin']",['Harry Potter']
"Then he heard 
Riddle’s hissing voice: 

“Kill him.” 

The basilisk was moving toward Harry; he could hear 
its heavy body slithering heavily across the dusty 
floor.","['Riddle', 'Kill', 'Harry']","['Riddle', 'Kill', 'Harry']","['Merope Riddle', 'Harry Potter']"
"Eyes still tightly shut, Harry began to run 
blindly sideways, his hands outstretched, feeling his 
way — Voldemort was laughing — 

Harry tripped.","['Harry', 'Voldemort']","['Harry', 'Voldemort']","['Harry Potter', 'Lord Voldemort']"
"He fell hard onto the stone and tasted 
blood — the serpent was barely feet from him, he 
could hear it coming — 

There was a loud, explosive spitting sound right above 
him, and then something heavy hit Harry so hard 
that he was smashed into the wall.",['Harry'],['Harry'],['Harry Potter']
"Waiting for fangs 
to sink through his body he heard more mad hissing, 
something thrashing wildly off the pillars — 

He couldn’t help it — he opened his eyes wide enough 
to squint at what was going on.",[],[],[]
"The enormous serpent, bright, poisonous green, thick 
as an oak trunk, had raised itself high in the air and 
its great blunt head was weaving drunkenly between 
the pillars.",[],[],[]
"As Harry trembled, ready to close his eyes 
if it turned, he saw what had distracted the snake.",['Harry'],['Harry'],['Harry Potter']
"Fawkes was soaring around its head, and the basilisk 
was snapping furiously at him with fangs long and 
thin as sabers — 

Fawkes dived.",['Fawkes'],['Fawkes'],['Fawkes']
"His long golden beak sank out of sight 
and a sudden shower of dark blood spattered the 
floor.",[],[],[]
"The snake’s tail thrashed, narrowly missing 
Harry, and before Harry could shut his eyes, it turned 

— Harry looked straight into its face and saw that its 
eyes, both its great, bulbous yellow eyes, had been 
punctured by the phoenix; blood was streaming to the 
floor, and the snake was spitting in agony.","['Harry', 'Harry Harry']","['Harry', 'Harry Harry']",['Harry Potter']
“NO!” Harry heard Riddle screaming.,['Harry'],['Harry'],['Harry Potter']
"“LEAVE THE 
BIRD!",['BIRD'],['BIRD'],[]
LEAVE THE BIRD!,['THE BIRD'],['THE BIRD'],[]
THE BOY IS BEHIND YOU!,['BOY'],['BOY'],[]
YOU CAN STILL SMELL HIM!,"['CAN', 'SMELL']","['CAN', 'SMELL']",[]
"KILL HIM!” 

The blinded serpent swayed, confused, still deadly.",['KILL'],['KILL'],[]
"Fawkes was circling its head, piping his eerie song, 
jabbing here and there at its scaly nose as the blood 
poured from its ruined eyes.",['Fawkes'],['Fawkes'],['Fawkes']
"“Help me, help me,” Harry muttered wildly, “someone 

— anyone — ” 

The snake’s tail whipped across the floor again.",['Harry'],['Harry'],['Harry Potter']
"Harry 
ducked.",['Harry'],['Harry'],['Harry Potter']
Something soft hit his face.,[],[],[]
"The basilisk had swept the Sorting Hat into Harry’s 
arms.",['Harry'],['Harry'],['Harry Potter']
Harry seized it.,['Harry'],['Harry'],['Harry Potter']
"It was all he had left, his only 
chance — he rammed it onto his head and threw 
himself flat onto the floor as the basilisk’s tail swung 
over him again.",[],[],[]
"Help me — help me — Harry thought, his eyes 
screwed tight under the hat.",['Harry'],['Harry'],['Harry Potter']
"Please help me — 

There was no answering voice.",[],[],[]
"Instead, the hat 
contracted, as though an invisible hand was 
squeezing it very tightly.",[],[],[]
"Something very hard and heavy thudded onto the top 
of Harry’s head, almost knocking him out.",['Harry'],['Harry'],['Harry Potter']
"Stars 
winking in front of his eyes, he grabbed the top of the 
hat to pull it off and felt something long and hard 
beneath it.",[],[],[]
"A gleaming silver sword had appeared inside the hat, 
its handle glittering with rubies the size of eggs.",[],[],[]
“KILL THE BOY!,['BOY'],['BOY'],[]
LEAVE THE BIRD!,['THE BIRD'],['THE BIRD'],[]
"THE BOY IS 
BEHIND YOU!",['BOY'],['BOY'],[]
"SNIFF — SMELL HIM!” 

Harry was on his feet, ready.","['SNIFF', 'SMELL', 'Harry']","['SNIFF', 'SMELL', 'Harry']",['Harry Potter']
"The basilisk’s head was 
falling, its body coiling around, hitting pillars as it 
twisted to face him.",[],[],[]
"He could see the vast, bloody eye 
sockets, see the mouth stretching wide, wide enough 
to swallow him whole, lined with fangs long as his 
sword, thin, glittering, venomous — 

It lunged blindly — Harry dodged and it hit the 
Chamber wall.",['Harry'],['Harry'],['Harry Potter']
"It lunged again, and its forked tongue 
lashed Harry’s side.",['Harry'],['Harry'],['Harry Potter']
"He raised the sword in both his 
hands — 

The basilisk lunged again, and this time its aim was 
true — Harry threw his whole weight behind the 
sword and drove it to the hilt into the roof of the 
serpent’s mouth — 

But as warm blood drenched Harry’s arms, he felt a 
searing pain just above his elbow.",['Harry'],['Harry'],['Harry Potter']
"One long, 
poisonous fang was sinking deeper and deeper into 





his arm and it splintered as the basilisk keeled over 
sideways and fell, twitching, to the floor.",[],[],[]
Harry slid down the wall.,['Harry'],['Harry'],['Harry Potter']
"He gripped the fang that 
was spreading poison through his body and wrenched 
it out of his arm.",[],[],[]
But he knew it was too late.,[],[],[]
"White- 
hot pain was spreading slowly and steadily from the 
wound.",[],[],[]
"Even as he dropped the fang and watched his 
own blood soaking his robes, his vision went foggy.",[],[],[]
The Chamber was dissolving in a whirl of dull color.,[],[],[]
"A patch of scarlet swam past, and Harry heard a soft 
clatter of claws beside him.",['Harry'],['Harry'],['Harry Potter']
"“Fawkes,” said Harry thickly.","['Fawkes', 'Harry']","['Fawkes', 'Harry']","['Fawkes', 'Harry Potter']"
"“You were fantastic, 
Fawkes.",['Fawkes'],['Fawkes'],['Fawkes']
"...” He felt the bird lay its beautiful head on 
the spot where the serpent’s fang had pierced him.",[],[],[]
"He could hear echoing footsteps and then a dark 
shadow moved in front of him.",[],[],[]
"“You’re dead, Harry Potter,” said Riddle’s voice above 
him.","['Harry Potter', 'Riddle']","['Harry Potter', 'Riddle']","['Harry Potter', 'Merope Riddle']"
“Dead.,[],[],[]
Even Dumbledore’s bird knows it.,['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Do you 
see what he’s doing, Potter?",['Potter'],['Potter'],['Harry Potter']
"He’s crying.” 

Harry blinked.",['Harry'],['Harry'],['Harry Potter']
Fawkes’s head slid in and out of focus.,[],[],[]
"Thick, pearly tears were trickling down the glossy 
feathers.",['Thick'],['Thick'],[]
"“I’m going to sit here and watch you die, Harry Potter.",['Harry Potter'],['Harry Potter'],['Harry Potter']
Take your time.,[],[],[]
"I’m in no hurry.” 

Harry felt drowsy.",['Harry'],['Harry'],['Harry Potter']
"Everything around him seemed to 
be spinning.",[],[],[]
"“So ends the famous Harry Potter,” said Riddle’s 
distant voice.","['Harry Potter', 'Riddle']","['Harry Potter', 'Riddle']","['Harry Potter', 'Merope Riddle']"
"“Alone in the Chamber of Secrets, 
forsaken by his friends, defeated at last by the Dark 
Lord he so unwisely challenged.","['Alone', 'Secrets', 'Dark']","['Alone', 'Secrets', 'Dark']",[]
"You’ll be back with 





your dear Mudblood mother soon, Harry.",['Harry'],['Harry'],['Harry Potter']
"... She 
bought you twelve years of borrowed time .",[],[],[]
.,[],[],[]
.,[],[],[]
"but Lord 
Voldemort got you in the end, as you knew he must.",['Lord Voldemort'],['Lord Voldemort'],['Lord Voldemort']
"If this is dying, thought Harry, it’s not so bad.",['Harry'],['Harry'],['Harry Potter']
Even the pain was leaving him.,[],[],[]
...,[],[],[]
But was this dying?,[],[],[]
"Instead of going black, the 
Chamber seemed to be coming back into focus.",[],[],[]
"Harry 
gave his head a little shake and there was Fawkes, 
still resting his head on Harry’s arm.","['Harry', 'Fawkes']","['Harry', 'Fawkes']","['Harry Potter', 'Fawkes']"
"A pearly patch 
of tears was shining all around the wound — except 
that there was no wound — 

“Get away, bird,” said Riddle’s voice suddenly.",['Riddle'],['Riddle'],['Merope Riddle']
"“Get 
away from him — I said, get away — ” 

Harry raised his head.",['Harry'],['Harry'],['Harry Potter']
"Riddle was pointing Harry’s 
wand at Fawkes; there was a bang like a gun, and 
Fawkes took flight again in a whirl of gold and scarlet.","['Riddle', 'Harry', 'Fawkes']","['Riddle', 'Harry', 'Fawkes']","['Merope Riddle', 'Harry Potter', 'Fawkes']"
"“Phoenix tears ...” said Riddle quietly, staring at 
Harry’s arm.","['Riddle', 'Harry']","['Riddle', 'Harry']","['Merope Riddle', 'Harry Potter']"
“Of course ... healing powers ...,[],[],[]
"I forgot 



He looked into Harry’s face.",['Harry'],['Harry'],['Harry Potter']
"“But it makes no 
difference.",[],[],[]
"In fact, I prefer it this way.",[],[],[]
"Just you and 
me, Harry Potter ... you and me.",['Harry Potter'],['Harry Potter'],['Harry Potter']
"...” 

He raised the wand — 

Then, in a rush of wings, Fawkes had soared back 
overhead and something fell into Harry’s lap — the 
diary.","['Fawkes', 'Harry']","['Fawkes', 'Harry']","['Fawkes', 'Harry Potter']"
"For a split second, both Harry and Riddle, wand still 
raised, stared at it.","['Harry', 'Riddle']","['Harry', 'Riddle']","['Harry Potter', 'Merope Riddle']"
"Then, without thinking, without 





considering, as though he had meant to do it all 
along, Harry seized the basilisk fang on the floor next 
to him and plunged it straight into the heart of the 
book.",['Harry'],['Harry'],['Harry Potter']
"There was a long, dreadful, piercing scream.",[],[],[]
"Ink 
spurted out of the diary in torrents, streaming over 
Harry’s hands, flooding the floor.","['Ink', 'Harry']","['Ink', 'Harry']",['Harry Potter']
"Riddle was writhing 
and twisting, screaming and flailing and then — 

He had gone.",['Riddle'],['Riddle'],['Merope Riddle']
"Harry’s wand fell to the floor with a 
clatter and there was silence.",['Harry'],['Harry'],['Harry Potter']
"Silence except for the 
steady drip drip of ink still oozing from the diary.",['Silence'],['Silence'],[]
"The 
basilisk venom had burned a sizzling hole right 
through it.",[],[],[]
"Shaking all over, Harry pulled himself up.",['Harry'],['Harry'],['Harry Potter']
"His head 
was spinning as though he’d just traveled miles by 
Floo powder.",['Floo'],['Floo'],[]
"Slowly, he gathered together his wand 
and the Sorting Hat, and, with a huge tug, retrieved 
the glittering sword from the roof of the basilisk’s 
mouth.",['Sorting Hat'],['Sorting Hat'],['Sorting Hat']
"Then came a faint moan from the end of the 
Chamber.",[],[],[]
Ginny was stirring.,['Ginny'],['Ginny'],['Ginny Weasley']
"As Harry hurried 
toward her, she sat up.",['Harry'],['Harry'],['Harry Potter']
"Her bemused eyes traveled 
from the huge form of the dead basilisk, over Harry, 
in his blood-soaked robes, then to the diary in his 
hand.",['Harry'],['Harry'],['Harry Potter']
"She drew a great, shuddering gasp and tears 
began to pour down her face.",[],[],[]
"“Harry — oh, Harry — I tried to tell you at b- 
breakfast, but I c -couldn’t say it in front of Percy — it 
was me, Harry — but I — I s-swear I d-didn’t mean to 
— R-Riddle made me, he t-took me over — and — 
how did you kill that — that thing?","['Harry', 'Harry Percy']","['Harry', 'Harry Percy']",['Harry Potter']
W-where’s Riddle?,['Riddle'],['Riddle'],['Merope Riddle']
"The last thing I r-remember is him coming out of the 
diary — ” 







“It’s all right,” said Harry, holding up the diary, and 
showing Ginny the fang hole, “Riddle’s finished.","['Harry', 'Ginny']","['Harry', 'Ginny']","['Harry Potter', 'Ginny Weasley']"
Look!,['Look'],['Look'],[]
Him and the basilisk.,['Him'],['Him'],[]
"C’mon, Ginny, let’s get out of 
here — ” 

“I’m going to be expelled!” Ginny wept as Harry helped 
her awkwardly to her feet.","['Ginny', 'Ginny Harry']","['Ginny', 'Ginny Harry']",['Ginny Weasley']
"“I’ve looked forward to 
coming to Hogwarts ever since B-Bill came and n-now 
I’ll have to leave and — w-what’ll Mum and Dad say?” 

Fawkes was waiting for them, hovering in the 
Chamber entrance.","['Hogwarts', 'Mum', 'Dad', 'Fawkes']","['Hogwarts', 'Mum', 'Dad', 'Fawkes']",['Fawkes']
"Harry urged Ginny forward; they 
stepped over the motionless coils of the dead basilisk, 
through the echoing gloom, and back into the tunnel.","['Harry', 'Ginny']","['Harry', 'Ginny']","['Harry Potter', 'Ginny Weasley']"
"Harry heard the stone doors close behind them with a 
soft hiss.",['Harry'],['Harry'],['Harry Potter']
"After a few minutes’ progress up the dark tunnel, a 
distant sound of slowly shifting rock reached Harry’s 
ears.",['Harry'],['Harry'],['Harry Potter']
"“Ron!” Harry yelled, speeding up.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
“Ginny’s okay!,['Ginny'],['Ginny'],['Ginny Weasley']
"I’ve 
got her!” 

He heard Ron give a strangled cheer, and they turned 
the next bend to see his eager face staring through 
the sizable gap he had managed to make in the 
rockfall.",['Ron'],['Ron'],['Ron Weasley']
"“Ginny\” Ron thrust an arm through the gap in the 
rock to pull her through first.",['Ron'],['Ron'],['Ron Weasley']
“You’re alive!,[],[],[]
"I don’t 
believe it!",[],[],[]
What happened?,[],[],[]
"How — what — where did 
that bird come from?” 

Fawkes had swooped through the gap after Ginny.","['Fawkes', 'Ginny']","['Fawkes', 'Ginny']","['Fawkes', 'Ginny Weasley']"
"“He’s Dumbledore’s,” said Harry, squeezing through 
himself.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"“How come you’ve got a sword?” said Ron, gaping at 
the glittering weapon in Harry’s hand.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“I’ll explain when we get out of here,” said Harry with 
a sideways glance at Ginny, who was crying harder 
than ever.","['Harry', 'Ginny']","['Harry', 'Ginny']","['Harry Potter', 'Ginny Weasley']"
"“But — ” 

“Later,” Harry said shortly.",['Harry'],['Harry'],['Harry Potter']
"He didn’t think it was a 
good idea to tell Ron yet who’d been opening the 
Chamber, not in front of Ginny, anyway.","['Ron', 'Ginny']","['Ron', 'Ginny']","['Ron Weasley', 'Ginny Weasley']"
"“Where’s 
Lockhart?” 

“Back there,” said Ron, still looking puzzled but 
jerking his head up the tunnel toward the pipe.","['Lockhart', 'Ron']","['Lockhart', 'Ron']","['Gilderoy Lockhart', 'Ron Weasley']"
"“He’s 
in a bad way.",[],[],[]
"Come and see.” 

Led by Fawkes, whose wide scarlet wings emitted a 
soft golden glow in the darkness, they walked all the 
way back to the mouth of the pipe.",['Fawkes'],['Fawkes'],['Fawkes']
"Gilderoy Lockhart 
was sitting there, humming placidly to himself.",['Gilderoy Lockhart'],['Gilderoy Lockhart'],['Gilderoy Lockhart']
"“His memory’s gone,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“The Memory Charm 
backfired.",['Memory'],['Memory'],[]
Hit him instead of us.,[],[],[]
"Hasn’t got a clue 
who he is, or where he is, or who we are.",['Hasn'],['Hasn'],[]
"I told him to 
come and wait here.",[],[],[]
"He’s a danger to himself.” 

Lockhart peered good-naturedly up at them all.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
"“Hello,” he said.",['Hello'],['Hello'],[]
"“Odd sort of place, this, isn’t it?",[],[],[]
"Do 
you live here?” 

“No,” said Ron, raising his eyebrows at Harry.","['No', 'Ron', 'Harry']","['No', 'Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"Harry bent down and looked up the long, dark pipe.",['Harry'],['Harry'],['Harry Potter']
"“Have you thought how we’re going to get back up 
this?” he said to Ron.",['Ron'],['Ron'],['Ron Weasley']
"Ron shook his head, but Fawkes the phoenix had 
swooped past Harry and was now fluttering in front of 
him, his beady eyes bright in the dark.","['Ron', 'Fawkes', 'Harry']","['Ron', 'Fawkes', 'Harry']","['Ron Weasley', 'Fawkes', 'Harry Potter']"
"He was waving 
his long golden tail feathers.",[],[],[]
"Harry looked uncertainly 
at him.",['Harry'],['Harry'],['Harry Potter']
"“He looks like he wants you to grab hold ...” said Ron, 
looking perplexed.",['Ron'],['Ron'],['Ron Weasley']
"“But you’re much too heavy for a 
bird to pull up there — ” 

“Fawkes,” said Harry, “isn’t an ordinary bird.” He 
turned quickly to the others.",['Harry'],['Harry'],['Harry Potter']
"“We’ve got to hold on to 
each other.",[],[],[]
"Ginny, grab Ron’s hand.","['Ginny', 'Ron']","['Ginny', 'Ron']","['Ginny Weasley', 'Ron Weasley']"
"Professor 
Lockhart — ” 

“He means you,” said Ron sharply to Lockhart.","['Ron', 'Lockhart']","['Ron', 'Lockhart']","['Ron Weasley', 'Gilderoy Lockhart']"
"“You hold Ginny’s other hand — ” 

Harry tucked the sword and the Sorting Hat into his 
belt, Ron took hold of the back of Harry’s robes, and 
Harry reached out and took hold of Fawkes’s 
strangely hot tail feathers.","['Ginny', 'Harry', 'Ron', 'Harry Harry', 'Fawkes']","['Ginny', 'Harry', 'Ron', 'Harry Harry', 'Fawkes']","['Ginny Weasley', 'Harry Potter', 'Ron Weasley', 'Fawkes']"
"An extraordinary lightness seemed to spread through 
his whole body and the next second, in a rush of 
wings, they were flying upward through the pipe.",[],[],[]
"Harry could hear Lockhart dangling below him, 
saying, “Amazing!","['Harry', 'Lockhart']","['Harry', 'Lockhart']","['Harry Potter', 'Gilderoy Lockhart']"
Amazing!,['Amazing'],['Amazing'],[]
"This is just like magic!” 
The chill air was whipping through Harry’s hair, and 
before he’d stopped enjoying the ride, it was over — 
all four of them were hitting the wet floor of Moaning 
Myrtle’s bathroom, and as Lockhart straightened his 
hat, the sink that hid the pipe was sliding back into 
place.","['Harry', 'Lockhart']","['Harry', 'Lockhart']","['Harry Potter', 'Gilderoy Lockhart']"
Myrtle goggled at them.,['Myrtle'],['Myrtle'],['Myrtle Warren']
"“You’re alive,” she said blankly to Harry.",['Harry'],['Harry'],['Harry Potter']
"“There’s no need to sound so disappointed,” he said 
grimly, wiping flecks of blood and slime off his 
glasses.",[],[],[]
"“Oh, well ... I’d just been thinking ... if you had died, 
you’d have been welcome to share my toilet,” said 
Myrtle, blushing silver.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"“Urgh!” said Ron as they left the bathroom for the 
dark, deserted corridor outside.",['Ron'],['Ron'],['Ron Weasley']
“Harry!,['Harry'],['Harry'],['Harry Potter']
"I think 
Myrtle’s grown fond of you!",['Myrtle'],['Myrtle'],['Myrtle Warren']
"You’ve got competition, 
Ginny!” 

But tears were still flooding silently down Ginny’s 
face.",['Ginny'],['Ginny'],['Ginny Weasley']
"“Where now?” said Ron, with an anxious look at 
Ginny.","['Ron', 'Ginny']","['Ron', 'Ginny']","['Ron Weasley', 'Ginny Weasley']"
Harry pointed.,['Harry'],['Harry'],['Harry Potter']
