sentence,ents_old,ents,entity
"“After 
we’ve just found out that there are real prophecies?” 

Harry’s heart began to race.",['Harry'],['Harry'],['Harry Potter']
"He had not told Ron, 
Hermione, or anyone else what the prophecy had 
contained.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Neville had told them it had smashed while 
Harry was pulling him up the steps in the Death 
Room, and Harry had not yet corrected this 
impression.","['Neville', 'Harry', 'Death Room']","['Neville', 'Harry', 'Death Room']","['Neville Longbottom', 'Harry Potter']"
"He was not ready to see their expressions 
when he told them that he must be either murderer 
or victim, there was no other way... 

“It is a pity it broke,” said Hermione quietly, shaking 
her head.",['Hermione'],['Hermione'],['Hermione Granger']
"“Yeah, it is,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“Still, at least You-Know-Who 
never found out what was in it either — where are 







you going?” he added, looking both surprised and 
disappointed as Harry stood up.",['Harry'],['Harry'],['Harry Potter']
"“Er — Hagrid’s,” said Harry.","['Hagrid', 'Harry']","['Hagrid', 'Harry']","['Rubeus Hagrid', 'Harry Potter']"
"“You know, he just got 
back and I promised I’d go down and see him and tell 
him how you two are...” 

“Oh all right then,” said Ron grumpily, looking out of 
the dormitory window at the patch of bright blue sky 
beyond.",['Ron'],['Ron'],['Ron Weasley']
"“Wish we could come ...” 

“Say hello to him for us!” called Hermione, as Harry 
proceeded down the ward.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“And ask him what’s 
happening about ... about his little friend!” 

Harry gave a wave of his hand to show he had heard 
and understood as he left the dormitory.",['Harry'],['Harry'],['Harry Potter']
The castle seemed very quiet even for a Sunday.,[],[],[]
"Everybody was clearly out in the sunny grounds, 
enjoying the end of their exams and the prospect of a 
last few days of term unhampered by studying or 
homework.",[],[],[]
"Harry walked slowly along the deserted 
corridor, peering out of windows as he went.",['Harry'],['Harry'],['Harry Potter']
"He could 
see people messing around in the air over the 
Quidditch pitch and a couple of students swimming 
in the lake, accompanied by the giant squid.",['Quidditch'],['Quidditch'],[]
"He was finding it hard at the moment to decide 
whether he wanted to be with people or not.",[],[],[]
"Whenever he was in company he wanted to get away, 
and whenever he was alone he wanted company.",[],[],[]
"He 
thought he might really go and visit Hagrid, though; 
he had not talked to him properly since he had 
returned... 

Harry had just descended the last marble step into 
the entrance hall when Malfoy, Crabbe, and Goyle 
emerged from a door on the right that Harry knew led 





down to the Slytherin common room.","['Hagrid', 'Harry', 'Malfoy', 'Crabbe', 'Goyle', 'Harry Slytherin']","['Hagrid', 'Harry', 'Malfoy', 'Crabbe', 'Goyle', 'Harry Slytherin']","['Rubeus Hagrid', 'Harry Potter', 'Narcissa Malfoy', 'Vincent Crabbe', 'Gregory Goyle']"
"Harry stopped 
dead; so did Malfoy and the others.","['Harry', 'Malfoy']","['Harry', 'Malfoy']","['Harry Potter', 'Narcissa Malfoy']"
"For a few 
moments, the only sounds were the shouts, laughter, 
and splashes drifting into the hall from the grounds 
through the open front doors.",[],[],[]
Malfoy glanced around.,['Malfoy'],['Malfoy'],['Narcissa Malfoy']
"Harry knew he was checking 
for signs of teachers.",['Harry'],['Harry'],['Harry Potter']
"Then he looked back at Harry 
and said in a low voice, “You’re dead, Potter.” 

Harry raised his eyebrows.",['Harry'],['Harry'],['Harry Potter']
"“Funny,” he said, “you’d 
think I’d have stopped walking around...” 

Malfoy looked angrier than Harry had ever seen him.","['Funny', 'Malfoy', 'Harry']","['Funny', 'Malfoy', 'Harry']","['Narcissa Malfoy', 'Harry Potter']"
"He felt a kind of detached satisfaction at the sight of 
his pale, pointed face contorted with rage.",[],[],[]
"“You’re going to pay,” said Malfoy in a voice barely 
louder than a whisper.",['Malfoy'],['Malfoy'],['Narcissa Malfoy']
"“I’m going to make you pay for 
what you’ve done to my father...” 

“Well, I’m terrified now,” said Harry sarcastically.",['Harry'],['Harry'],['Harry Potter']
"“I 
s’pose Lord Voldemort’s just a warm-up act compared 
to you three — what’s the matter?” he said, for 
Malfoy, Crabbe, and Goyle had all looked stricken at 
the sound of the name.","['Lord Voldemort', 'Malfoy', 'Crabbe', 'Goyle']","['Lord Voldemort', 'Malfoy', 'Crabbe', 'Goyle']","['Lord Voldemort', 'Narcissa Malfoy', 'Vincent Crabbe', 'Gregory Goyle']"
"“He’s your dad’s mate, isn’t 
he?",[],[],[]
"Not scared of him, are you?” 

“You think you’re such a big man, Potter,” said 
Malfoy, advancing now, Crabbe and Goyle flanking 
him.","['Potter', 'Malfoy', 'Crabbe', 'Goyle']","['Potter', 'Malfoy', 'Crabbe', 'Goyle']","['Harry Potter', 'Narcissa Malfoy', 'Vincent Crabbe', 'Gregory Goyle']"
“You wait.,[],[],[]
I’ll have you.,[],[],[]
"You can’t land my father 
in prison — ” 

“I thought I just had,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“The dementors have left Azkaban,” said Malfoy 
quietly.","['Azkaban', 'Malfoy']","['Azkaban', 'Malfoy']",['Narcissa Malfoy']
"“Dad and the others’ll be out in no time...” 







“Yeah, I expect they will,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“Still, at least 
everyone knows what scumbags they are now — ” 

Malfoy’s hand flew toward his wand, but Harry was 
too quick for him.","['Malfoy', 'Harry']","['Malfoy', 'Harry']","['Narcissa Malfoy', 'Harry Potter']"
"He had drawn his own wand before 
Malfoy’s fingers had even entered the pocket of his 
robes.",['Malfoy'],['Malfoy'],['Narcissa Malfoy']
"“Potter!” 

The voice rang across the entrance hall; Snape had 
emerged from the staircase leading down to his office, 
and at the sight of him Harry felt a great rush of 
hatred beyond anything he felt toward Malfoy .","['Snape', 'Harry', 'Malfoy']","['Snape', 'Harry', 'Malfoy']","['Severus Snape', 'Harry Potter', 'Narcissa Malfoy']"
.,[],[],[]
.,[],[],[]
"Whatever Dumbledore said, he would never forgive 
Snape ... never ... 

“What are you doing, Potter?” said Snape coldly as 
ever, as he strode over to the four of them.","['Dumbledore', 'Snape', 'Potter']","['Dumbledore', 'Snape', 'Potter']","['Albus Dumbledore', 'Severus Snape', 'Harry Potter']"
"“I’m trying to decide what curse to use on Malfoy, sir,” 
said Harry fiercely.","['Malfoy', 'Harry']","['Malfoy', 'Harry']","['Narcissa Malfoy', 'Harry Potter']"
Snape stared at him.,['Snape'],['Snape'],['Severus Snape']
"“Put that wand away at once,” he said curtly.",[],[],[]
"“Ten 
points from Gryff — ” 

Snape looked toward the giant hourglasses on the 
walls and gave a sneering smile.","['Gryff', 'Snape']","['Gryff', 'Snape']",['Severus Snape']
“Ah.,[],[],[]
"I see there are no longer any points left in the 
Gryffindor hourglass to take away.",['Gryffindor'],['Gryffindor'],[]
"In that case, 

Potter, we will simply have to — ” 

“Add some more?” 

Professor McGonagall had just stumped up the stone 
steps into the castle.","['Potter', 'McGonagall']","['Potter', 'McGonagall']","['Harry Potter', 'Minerva McGonagall']"
"She was carrying a tartan 





carpetbag in one hand and leaning heavily on a 
walking stick with her other, but otherwise looked 
quite well.",[],[],[]
"“Professor McGonagall!” said Snape, striding forward.",['Snape'],['Snape'],['Severus Snape']
"“Out of St. Mungo’s, I see!” 

“Yes, Professor Snape,” said Professor McGonagall, 
shrugging off her traveling cloak, “I’m quite as good as 
new.","['St.', 'Professor Snape', 'Professor McGonagall']","['St.', 'Snape', 'McGonagall']","['Severus Snape', 'Minerva McGonagall']"
"You two — Crabbe — Goyle — ” 

She beckoned them forward imperiously and they 
came, shuffling their large feet and looking awkward.",['Crabbe'],['Crabbe'],['Vincent Crabbe']
"“Here,” said Professor McGonagall, thrusting her 
carpetbag into Crabbe ’s chest and her cloak into 
Goyle’s, “take these up to my office for me.” 

They turned and stumped away up the marble 
staircase.","['Professor McGonagall', 'Crabbe', 'Goyle']","['McGonagall', 'Crabbe', 'Goyle']","['Minerva McGonagall', 'Vincent Crabbe', 'Gregory Goyle']"
"“Right then,” said Professor McGonagall, looking up 
at the hourglasses on the wall, “well, I think Potter 
and his friends ought to have fifty points apiece for 
alerting the world to the return of You- Know- Who!","['Professor McGonagall', 'Potter']","['McGonagall', 'Potter']","['Minerva McGonagall', 'Harry Potter']"
"What say you, Professor Snape?” 

“What?” snapped Snape, though Harry knew he had 
heard perfectly well.","['Professor Snape', 'Snape', 'Harry']","['Snape', 'Snape', 'Harry']","['Severus Snape', 'Severus Snape', 'Harry Potter']"
"“Oh — well — I suppose ...” 

“So that’s fifty each for Potter, the two Weasleys, 
Longbottom, and Miss Granger,” said Professor 
McGonagall, and a shower of rubies fell down into the 
bottom bulb of Gryffindor’s hourglass as she spoke.","['Potter', 'Longbottom', 'Miss Granger', 'Professor McGonagall', 'Gryffindor']","['Potter', 'Longbottom', 'Granger', 'McGonagall', 'Gryffindor']","['Harry Potter', 'Neville Longbottom', 'Hermione Granger', 'Minerva McGonagall']"
"“Oh — and fifty for Miss Lovegood, I suppose,” she 
added, and a number of sapphires fell into 
Ravenclaw’s glass.","['Miss Lovegood', 'Ravenclaw']","['Lovegood', 'Ravenclaw']",['Luna Lovegood']
"“Now, you wanted to take ten from 
Mr. Potter, I think, Professor Snape — so there we 
are...” 





A few rubies retreated into the upper bulb, leaving a 
respectable amount below nevertheless.","['Mr. Potter', 'Professor Snape']","['Potter', 'Snape']","['Harry Potter', 'Severus Snape']"
"“Well, Potter, Malfoy, I think you ought to be outside 
on a glorious day like this,” Professor McGonagall 
continued briskly.","['Potter', 'Malfoy']","['Potter', 'Malfoy']","['Harry Potter', 'Narcissa Malfoy']"
Harry did not need telling twice.,['Harry'],['Harry'],['Harry Potter']
"He thrust his wand 
back inside his robes and headed straight for the 
front doors without another glance at Snape and 
Malfoy.","['Snape', 'Malfoy']","['Snape', 'Malfoy']","['Severus Snape', 'Narcissa Malfoy']"
"The hot sun hit him with a blast as he walked across 
the lawns toward Hagrid’s cabin.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"Students lying 
around on the grass sunbathing, talking, reading the 
Sunday Prophet, and eating sweets looked up at him 
as he passed.",[],[],[]
"Some called out to him, or else waved, 
clearly eager to show that they, like the Prophet, had 
decided he was something of a hero.",['Prophet'],['Prophet'],[]
"Harry said 
nothing to any of them.",['Harry'],['Harry'],['Harry Potter']
"He had no idea how much 
they knew of what had happened three days ago, but 
he had so far avoided being questioned and preferred 
it that way.",[],[],[]
"He thought at first when he knocked on Hagrid’s 
cabin door that he was out, but then Fang came 
charging around the corner and almost bowled him 
over with the enthusiasm of his welcome.","['Hagrid', 'Fang']","['Hagrid', 'Fang']","['Rubeus Hagrid', 'Fang']"
"Hagrid, it 
transpired, was picking runner beans in his back 
garden.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"“All righ’, Harry!” he said, beaming, when Harry 
approached the fence.",['Harry'],['Harry'],['Harry Potter']
"“Come in, come in, we’ll have a 
cup o’ dandelion juice... 

“How’s things?” Hagrid asked him, as they settled 
down at his wooden table with a glass apiece of iced 
juice.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"“You — er — feelin’ all righ’, are yeh?” 





Harry knew from the look of concern on Hagrid’s face 
that he was not referring to Harry’s physical well- 
being.","['Harry', 'Hagrid']","['Harry', 'Hagrid']","['Harry Potter', 'Rubeus Hagrid']"
"“I’m fine,” Harry said quickly, because he could not 
bear to discuss the thing that he knew was in 
Hagrid’s mind.","['Harry', 'Hagrid']","['Harry', 'Hagrid']","['Harry Potter', 'Rubeus Hagrid']"
"“So, where’ve you been?” 

“Bin hidin’ out in the mountains,” said Hagrid.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"“Up in 
a cave, like Sirius did when he — ” 

Hagrid broke off, cleared his throat gruffly, looked at 
Harry, and took a long draft of juice.","['Sirius', 'Hagrid', 'Harry']","['Sirius', 'Hagrid', 'Harry']","['Sirius Black', 'Rubeus Hagrid', 'Harry Potter']"
"“Anyway, back now,” he said feebly.",[],[],[]
"“You — you look better,” said Harry, who was 
determined to keep the conversation moving away 
from Sirius.","['Harry', 'Sirius']","['Harry', 'Sirius']","['Harry Potter', 'Sirius Black']"
"“Wha?” said Hagrid, raising a massive hand and 
feeling his face.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
“Oh — oh yeah.,[],[],[]
"Well, Grawpy’s loads 
better behaved now, loads.",['Grawpy'],['Grawpy'],[]
"Seemed right pleased ter 
see me when I got back, ter tell yeh the truth.",['Seemed'],['Seemed'],[]
"He’s a 
good lad, really... I’ve bin thinkin’ abou’ tryin’ ter find 
him a lady friend, actually...” 

Harry would normally have tried to persuade Hagrid 
out of this idea at once.","['Harry', 'Hagrid']","['Harry', 'Hagrid']","['Harry Potter', 'Rubeus Hagrid']"
"The prospect of a second 
giant taking up residence in the forest, possibly even 
wilder and more brutal than Grawp, was positively 
alarming, but somehow Harry could not muster the 
energy necessary to argue the point.","['Grawp', 'Harry']","['Grawp', 'Harry']","['Grawp', 'Harry Potter']"
"He was starting 
to wish he was alone again, and with the idea of 
hastening his departure he took several large gulps of 
his dandelion juice, half emptying his glass.",[],[],[]
"“Ev’ryone knows you’ve bin tellin’ the truth now, 
Harry,” said Hagrid softly and unexpectedly.","['Harry', 'Hagrid']","['Harry', 'Hagrid']","['Harry Potter', 'Rubeus Hagrid']"
"“Tha’s 
gotta be better, hasn’ it?” 

Harry shrugged.",['Harry'],['Harry'],['Harry Potter']
"“Look ...” Hagrid leaned toward him across the table, 
“I knew Sirius longer ’n you did...","['Hagrid', 'Sirius']","['Hagrid', 'Sirius']","['Rubeus Hagrid', 'Sirius Black']"
"He died in battle, 
an’ tha’s the way he’d’ve wanted ter go — ” 

“He didn’t want to go at all!” said Harry angrily.",['Harry'],['Harry'],['Harry Potter']
Hagrid bowed his great shaggy head.,['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"“Nah, I don’ reckon he did,” he said quietly.",['Nah'],['Nah'],[]
"“But still, 
Harry ... he was never one ter sit around at home an’ 
let other people do the fightin’.",['Harry'],['Harry'],['Harry Potter']
"He couldn’ have lived 
with himself if he hadn’ gone ter help — ” 

Harry leapt up again.",['Harry'],['Harry'],['Harry Potter']
"“I’ve got to go and visit Ron and Hermione in the 
hospital wing,” he said mechanically.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“Oh,” said Hagrid, looking rather upset.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"“Oh ... all 
righ then, Harry ... Take care of yerself then, an’ drop 
back in if yeh’ve got a mo...” 

“Yeah ... right ...” 

Harry crossed to the door as fast as he could and 
pulled it open.",['Harry'],['Harry'],['Harry Potter']
"He was out in the sunshine again 
before Hagrid had finished saying goodbye and 
walked away across the lawn.",['Hagrid'],['Hagrid'],['Rubeus Hagrid']
"Once again, people 
called out to him as he passed.",[],[],[]
"He closed his eyes for 
a few moments, wishing they would all vanish, that 
he could open his eyes and find himself alone in the 
grounds... 







A few days ago, before his exams had finished and he 
had seen the vision Voldemort had planted in his 
mind, he would have given almost anything for the 
Wizarding world to know that he had been telling the 
truth, for them to believe that Voldemort was back 
and know that he was neither a liar nor mad.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"Now, 
however ...",[],[],[]
"He walked a short way around the lake, sat down on 
its bank, sheltered from the gaze of passersby behind 
a tangle of shrubs, and stared out over the gleaming 
water, thinking... 

Perhaps the reason he wanted to be alone was 
because he had felt isolated from everybody since his 
talk with Dumbledore.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"An invisible barrier separated 
him from the rest of the world.",[],[],[]
"He was — he had 
always been — a marked man.",[],[],[]
"It was just that he had 
never really understood what that meant... 

And yet sitting here on the edge of the lake, with the 
terrible weight of grief dragging at him, with the loss 
of Sirius so raw and fresh inside, he could not muster 
any great sense of fear.",['Sirius'],['Sirius'],['Sirius Black']
"It was sunny and the grounds 
around him were full of laughing people, and even 
though he felt as distant from them as though he 
belonged to a different race, it was still very hard to 
believe as he sat here that his life must include, or 
end in, murder...",[],[],[]
"He sat there for a long time, gazing out at the water, 
trying not to think about his godfather or to 
remember that it was directly across from here, on 
the opposite bank, that Sirius had collapsed trying to 
fend off a hundred dementors...",['Sirius'],['Sirius'],['Sirius Black']
"The sun had fallen before he realized that he was 
cold.",[],[],[]
"He got up and returned to the castle, wiping his 
face on his sleeve as he went.",[],[],[]
"Ron and Hermione left the hospital wing completely 
cured three days before the end of term.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Hermione 
showed signs of wanting to talk about Sirius, but Ron 
tended to make hushing noises every time she 
mentioned his name.","['Hermione', 'Sirius', 'Ron']","['Hermione', 'Sirius', 'Ron']","['Hermione Granger', 'Sirius Black', 'Ron Weasley']"
"Harry was not sure whether or 
not he wanted to talk about his godfather yet; his 
wishes varied with his mood.",['Harry'],['Harry'],['Harry Potter']
"He knew one thing, 
though: Unhappy as he felt at the moment, he would 
greatly miss Hogwarts in a few days’ time when he 
was back at number four, Privet Drive.","['Hogwarts', 'Privet Drive']","['Hogwarts', 'Privet Drive']",[]
"Even though 
he now understood exactly why he had to return 
there every summer, he did not feel any better about 
it.",[],[],[]
"Indeed, he had never dreaded his return more.",[],[],[]
"Professor Umbridge left Hogwarts the day before the 
end of term.",[],[],[]
"It seemed that she had crept out of the 
hospital wing during dinnertime, evidently hoping to 
depart undetected, but unfortunately for her, she met 
Peeves on the way, who seized his last chance to do 
as Fred had instructed and chased her gleefully from 
the premises, whacking her alternately with a walking 
stick and a sock full of chalk.","['Peeves', 'Fred']","['Peeves', 'Fred']",['Fred Weasley']
"Many students ran out 
into the entrance hall to watch her running away 
down the path, and the Heads of Houses tried only 
halfheartedly to restrain their pupils.",['Houses'],['Houses'],[]
"Indeed, 

Professor McGonagall sank back into her chair at the 
staff table after a few feeble remonstrances and was 
clearly heard to express a regret that she could not 
run cheering after Umbridge herself, because Peeves 
had borrowed her walking stick.","['Professor McGonagall', 'Peeves']","['McGonagall', 'Peeves']",['Minerva McGonagall']
"Their last evening at school arrived; most people had 
finished packing and were already heading down to 
the end-of-term feast, but Harry had not even started.",['Harry'],['Harry'],['Harry Potter']
"“Just do it tomorrow!” said Ron, who was waiting by 
the door of their dormitory.",['Ron'],['Ron'],['Ron Weasley']
"“Come on, I’m starving...” 

“I won’t be long... Look, you go ahead...” 





But when the dormitory door closed behind Ron, 
Harry made no effort to speed up his packing.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"The 
very last thing he wanted to do was to attend the end- 
of-term feast.",[],[],[]
"He was worried that Dumbledore would 
make some reference to him in his speech.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"He was 
sure to mention Voldemort’s return; he had talked to 
them about it last year, after all... 

Harry pulled some crumpled robes out of the very 
bottom of his trunk to make way for folded ones and, 
as he did so, noticed a badly wrapped package lying 
in a corner of it.","['Voldemort', 'Harry']","['Voldemort', 'Harry']","['Lord Voldemort', 'Harry Potter']"
"He could not think what it was doing 
there.",[],[],[]
"He bent down, pulled it out from underneath 
his trainers, and examined it.",[],[],[]
He realized what it was within seconds.,[],[],[]
"Sirius had 
given it to him just inside the front door of twelve 
Grimmauld Place.","['Sirius', 'Grimmauld Place']","['Sirius', 'Grimmauld Place']",['Sirius Black']
"Use it if you need me, all right?",[],[],[]
"Harry sank down onto his bed and unwrapped the 
package.",['Harry'],['Harry'],['Harry Potter']
"Out fell a small, square mirror.",['Out'],['Out'],[]
"It looked old; 
it was certainly dirty.",[],[],[]
"Harry held it up to his face and 
saw his own reflection looking back at him.",['Harry'],['Harry'],['Harry Potter']
He turned the mirror over.,[],[],[]
"There on the reverse side 
was a scribbled note from Sirius.",['Sirius'],['Sirius'],['Sirius Black']
This is a two-way mirror.,[],[],[]
I’ve got the other.,[],[],[]
"If you need 
to speak to me, just say my name into it; you’ll appear 
in my mirror and I’ll be able to talk in yours.",[],[],[]
"James 
and I used to use them when we were in separate 
detentions.",['James'],['James'],['James Potter']
And Harry’s heart began to race.,['Harry'],['Harry'],['Harry Potter']
"He remembered 
seeing his dead parents in the Mirror of Erised four 
years ago.",['Mirror'],['Mirror'],[]
"He was going to be able to talk to Sirius 
again, right now, he knew it — 







He looked around to make sure there was nobody else 
there; the dormitory was quite empty.",['Sirius'],['Sirius'],['Sirius Black']
"He looked back 
at the mirror, raised it in front of his face with 
trembling hands, and said, loudly and clearly, 

“Sirius.” 

His breath misted the surface of the glass.",[],[],[]
"He held 
the mirror even closer, excitement flooding through 
him, but the eyes blinking back at him through the 
fog were definitely his own.",[],[],[]
"He wiped the mirror clear again and said, so that 
every syllable rang clearly through the room, “Sirius 
Black!” 

Nothing happened.",['Sirius Black'],['Sirius Black'],['Sirius Black']
"The frustrated face looking back 
out of the mirror was still, definitely, his own... 

Sirius didn’t have his mirror on him when he went 
through the archway, said a small voice in Harry’s 
head.","['Sirius', 'Harry']","['Sirius', 'Harry']","['Sirius Black', 'Harry Potter']"
"That’s why it’s not working... 

Harry remained quite still for a moment, then hurled 
the mirror back into the trunk where it shattered.",['Harry'],['Harry'],['Harry Potter']
"He 
had been convinced, for a whole, shining minute, that 
he was going to see Sirius, talk to him again...",['Sirius'],['Sirius'],['Sirius Black']
Disappointment was burning in his throat.,['Disappointment'],['Disappointment'],[]
"He got up 
and began throwing his things pell-mell into the 
trunk on top of the broken mirror — 

But then an idea struck him... A better idea than a 
mirror ... A much bigger, more important idea .",[],[],[]
.,[],[],[]
.,[],[],[]
"How 
had he never thought of it before — why had he never 
asked?",[],[],[]
"He was sprinting out of the dormitory and down the 
spiral staircase, hitting the walls as he ran and barely 
noticing.",[],[],[]
"He hurtled across the empty common room, 





through the portrait hole and off along the corridor, 
ignoring the Fat Lady, who called after him, “The feast 
is about to start, you know, you’re cutting it very 
fine!” 

But Harry had no intention of going to the feast .","['Fat Lady', 'Harry']","['Fat Lady', 'Harry']","['Fat Lady', 'Harry Potter']"
.,[],[],[]
.,[],[],[]
"How could it be that the place was full of ghosts 
whenever you didn’t need one, yet now ...",[],[],[]
"He ran down staircases and along corridors and met 
nobody either alive or dead.",[],[],[]
"They were all, clearly, in 
the Great Hall.",['Great Hall'],['Great Hall'],[]
"Outside his Charms classroom he 
came to a halt, panting and thinking disconsolately 
that he would have to wait until later, until after the 
end of the feast .",[],[],[]
.,[],[],[]
.,[],[],[]
"But just as he had given up hope he saw it — a 
translucent somebody drifting across the end of the 
corridor.",[],[],[]
“Hey — hey Nick!,"['Hey', 'Nick']","['Hey', 'Nick']",['Nearly-Headless Nick']
"NICK!” 

The ghost stuck its head back out of the wall, 
revealing the extravagantly plumed hat and 
dangerously wobbling head of Sir Nicholas de Mimsy- 
Porpington.","['NICK', 'Sir Nicholas', 'Porpington']","['NICK', 'Sir Nicholas', 'Porpington']",[]
"“Good evening,” he said, withdrawing the rest of his 
body from the solid stone and smiling at Harry.",['Harry'],['Harry'],['Harry Potter']
"“I am 
not the only one who is late, then?",[],[],[]
"Though,” he 
sighed, “in rather different senses, of course ...” 

“Nick, can I ask you something?” 

A most peculiar expression stole over Nearly Headless 
Nick’s face as he inserted a finger in the stiff ruff at 
his neck and tugged it a little straighter, apparently to 
give himself thinking time.","['Though', 'Nick', 'Nearly Headless Nick']","['Though', 'Nick', 'Nearly Headless Nick']",['Nearly-Headless Nick']
"He desisted only when his 





partially severed neck seemed about to give way 
completely.",[],[],[]
"“Er — now, Harry?” said Nick, looking discomforted.","['Harry', 'Nick']","['Harry', 'Nick']","['Harry Potter', 'Nearly-Headless Nick']"
"“Can’t it wait until after the feast?” 

“No — Nick — please,” said Harry, “I really need to 
talk to you.","['Nick', 'Harry']","['Nick', 'Harry']","['Nearly-Headless Nick', 'Harry Potter']"
"Can we go in here?” 

Harry opened the door of the nearest classroom and 
Nearly Headless Nick sighed.","['Harry', 'Nearly Headless Nick']","['Harry', 'Nearly Headless Nick']",['Harry Potter']
"“Oh very well,” he said, looking resigned.",[],[],[]
"“I can’t 
pretend I haven’t been expecting it.” 

Harry was holding the door open for him, but he 
drifted through the wall instead.",['Harry'],['Harry'],['Harry Potter']
"“Expecting what?” Harry asked, as he closed the door.",['Harry'],['Harry'],['Harry Potter']
"“You to come and find me,” said Nick, now gliding 
over to the window and looking out at the darkening 
grounds.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“It happens, sometimes ... when somebody 
has suffered a ... loss.” 

“Well,” said Harry, refusing to be deflected.",['Harry'],['Harry'],['Harry Potter']
"“You were 
right, I’ve — I’ve come to find you.” 

Nick said nothing.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“It’s — ” said Harry, who was finding this more 
awkward than he had anticipated, “it’s just — you’re 
dead.",['Harry'],['Harry'],['Harry Potter']
"But you’re still here, aren’t you?” 

Nick sighed and continued to gaze out at the grounds.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“That’s right, isn’t it?” Harry urged him.",['Harry'],['Harry'],['Harry Potter']
"“You died, 
but I’m talking to you... You can walk around 
Hogwarts and everything, can’t you?” 





“Yes,” said Nearly Headless Nick quietly, “I walk and 
talk, yes.” 

“So, you came back, didn’t you?” said Harry urgently.","['Hogwarts', 'Nearly Headless Nick', 'Harry']","['Hogwarts', 'Nearly Headless Nick', 'Harry']",['Harry Potter']
"“People can come back, right?",[],[],[]
As ghosts.,[],[],[]
"They don’t 
have to disappear completely.",[],[],[]
"Well?” he added 
impatiently, when Nick continued to say nothing.",['Nick'],['Nick'],['Nearly-Headless Nick']
"Nearly Headless Nick hesitated, then said, “Not 
everyone can come back as a ghost.” 

“What d’you mean?” said Harry quickly.","['Headless Nick', 'Harry']","['Headless Nick', 'Harry']",['Harry Potter']
"“Only ... only wizards.” 

“Oh,” said Harry, and he almost laughed with relief.",['Harry'],['Harry'],['Harry Potter']
"“Well, that’s okay then, the person I’m asking about is 
a wizard.",[],[],[]
"So he can come back, right?” 

Nick turned away from the window and looked 
mournfully at Harry.","['Nick', 'Harry']","['Nick', 'Harry']","['Nearly-Headless Nick', 'Harry Potter']"
"“He won’t come back.” 

“Who?” 

“Sirius Black,” said Nick.","['Sirius Black', 'Nick']","['Sirius Black', 'Nick']","['Sirius Black', 'Nearly-Headless Nick']"
“But you did!” said Harry angrily.,['Harry'],['Harry'],['Harry Potter']
"“You came back — 
you’re dead and you didn’t disappear — ” 

“Wizards can leave an imprint of themselves upon the 
earth, to walk palely where their living selves once 
trod,” said Nick miserably.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“But very few wizards 
choose that path.” 

“Why not?” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“Anyway — it doesn’t matter 
— Sirius won’t care if it’s unusual, he’ll come back, I 
know he will!” 







And so strong was his belief that Harry actually 
turned his head to check the door, sure, for a split 
second, that he was going to see Sirius, pearly white 
and transparent but beaming, walking through it 
toward him.","['Sirius', 'Harry']","['Sirius', 'Harry']","['Sirius Black', 'Harry Potter']"
"“He will not come back,” repeated Nick quietly.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“He 
will have ... gone on.” 

“What d’you mean, ‘gone on’?” said Harry quickly.",['Harry'],['Harry'],['Harry Potter']
“Gone on where?,[],[],[]
"Listen — what happens when you 
die, anyway?",['Listen'],['Listen'],[]
Where do you go?,[],[],[]
"Why doesn’t everyone 
come back?",[],[],[]
Why isn’t this place full of ghosts?,[],[],[]
"Why 
— ?” 

“I cannot answer,” said Nick.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“You’re dead, aren’t you?” said Harry exasperatedly.",['Harry'],['Harry'],['Harry Potter']
"“Who can answer better than you?” 

“I was afraid of death,” said Nick.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“I chose to remain 
behind.",[],[],[]
"I sometimes wonder whether I oughtn’t to 
have ... Well, that is neither here nor there...",[],[],[]
